resource_path,disc1_lsn,disc2_lsn,disc1_size,disc2_size,disc1_sha256,disc2_sha256,byte_identical
DATA/00420100.MDZ,0x1B4238,0x1A2490,3518839,3518839,1553976d92cd207184c9c2f173db3f131737c1429d18f32f43cc6c2185aeb4b4,1553976d92cd207184c9c2f173db3f131737c1429d18f32f43cc6c2185aeb4b4,1
DATA/00420200.MDZ,0x1B48EF,0x1A2B47,3492007,3492007,3810750c28c1661a72a18852fddba62c31e9cb00f1a6b36e77f428ede3657b64,3810750c28c1661a72a18852fddba62c31e9cb00f1a6b36e77f428ede3657b64,1
DATA/00420300.MDZ,0x1B4F99,0x1A31F1,2969162,2969162,02952e710ab6b86c7ecb33ca51ba1127122495e534595629a7e5f9b5a38c5e0a,02952e710ab6b86c7ecb33ca51ba1127122495e534595629a7e5f9b5a38c5e0a,1
DATA/00420400.MDZ,0x1B5543,0x1A379B,5507521,5507521,40669d695ff4e74727cc3c4d66657b3d72116a2e35bcfcd1c326c8f42468840e,40669d695ff4e74727cc3c4d66657b3d72116a2e35bcfcd1c326c8f42468840e,1
DATA/00420500.MDZ,0x1B5FC5,0x1A421D,3059406,3059406,ca35c34ce7dfcb8808a46a9756f77fedac9796e1bb49d570ab4ccdbe38563e63,ca35c34ce7dfcb8808a46a9756f77fedac9796e1bb49d570ab4ccdbe38563e63,1
DATA/00450000.MDZ,0x1B659B,0x1A47F3,4116985,4116985,d6d5659532549eba692daa7baf6f9cf630eefda4a46938bc4b91ae20df98526f,d6d5659532549eba692daa7baf6f9cf630eefda4a46938bc4b91ae20df98526f,1
DATA/00450200.MDZ,0x1B6D76,0x1A4FCE,2014179,2014179,634b6be6b40c68d491a012e0d5b7412c3f4b81c0f61506af8f5ed79b54870bdc,634b6be6b40c68d491a012e0d5b7412c3f4b81c0f61506af8f5ed79b54870bdc,1
DATA/00450300.MDZ,0x1B714E,0x1A53A6,1773936,1773936,7d78ee3f503857082cc4c2f14162878401c4b694ac61be72d0f7d320912cd150,7d78ee3f503857082cc4c2f14162878401c4b694ac61be72d0f7d320912cd150,1
DATA/00450400.MDZ,0x1B74B1,0x1A5709,1915025,1915025,4e3b970ae95b23f6db2f8756032988c338f9a5b35c8af406f5e9c993bf9a3380,4e3b970ae95b23f6db2f8756032988c338f9a5b35c8af406f5e9c993bf9a3380,1
DATA/00450500.MDZ,0x1B7859,0x1A5AB1,1746427,1746427,b256064fe8bf16ba1800a5e8a37d482c59b799389bcf45af46b840c4d8982c59,b256064fe8bf16ba1800a5e8a37d482c59b799389bcf45af46b840c4d8982c59,1
DATA/00450600.MDZ,0x1B7BAE,0x1A5E06,1374027,1374027,5ea8252e383e4d0299e4a788c66ae96331940879c639eb685569ed8e69513d92,5ea8252e383e4d0299e4a788c66ae96331940879c639eb685569ed8e69513d92,1
DATA/00450700.MDZ,0x1B7E4D,0x1A60A5,1230923,1230923,7a3e2d799de326ad8a621e091322d46f9d2ad445eea4811d2e4d536b925b720e,7a3e2d799de326ad8a621e091322d46f9d2ad445eea4811d2e4d536b925b720e,1
DATA/00450800.MDZ,0x1B80A7,0x1A62FF,1793722,1793722,5ddde629c75bfe2a6f5aa953a8493eabce06154bff80a1a7a4e5c9a97e36ccd8,5ddde629c75bfe2a6f5aa953a8493eabce06154bff80a1a7a4e5c9a97e36ccd8,1
DATA/00450900.MDZ,0x1B8413,0x1A666B,1988887,1988887,018542ed8af3ac8a976f43d2fb46a3e837b1e0b812f2420d29734ce90f83ba97,018542ed8af3ac8a976f43d2fb46a3e837b1e0b812f2420d29734ce90f83ba97,1
DATA/00480000.MDZ,0x1B87DF,0x1A6A37,2029616,2029616,66d06d960cc7dcc317e3cfeeffa9d6e7decf428eaad489aba5f6a53235f619b0,66d06d960cc7dcc317e3cfeeffa9d6e7decf428eaad489aba5f6a53235f619b0,1
DATA/00480200.MDZ,0x1B8BBF,0x1A6E17,3407871,3407871,92801b4bce78730d8153df1ab0600841a647516c3ccceccbe25a5ef451387bfa,92801b4bce78730d8153df1ab0600841a647516c3ccceccbe25a5ef451387bfa,1
DATA/00480300.MDZ,0x1B923F,0x1A7497,2204348,2204348,eab1c939f2b53d830bb20b25cd6bb7478076f915ecf01fd38350c8ee27717c7e,eab1c939f2b53d830bb20b25cd6bb7478076f915ecf01fd38350c8ee27717c7e,1
DATA/00510000.MDZ,0x1B9674,0x1A78CC,1463879,1463879,dc975720318ead1006cb9eae93f3636b8d71a51258ef2bc23af97a88a5d0fd95,dc975720318ead1006cb9eae93f3636b8d71a51258ef2bc23af97a88a5d0fd95,1
DATA/00510100.MDZ,0x1B993F,0x1A7B97,2002634,2002634,62d6662363eb5a7182bf4612a0f984a4e520e02279e38b7ab73077504f5c67b6,62d6662363eb5a7182bf4612a0f984a4e520e02279e38b7ab73077504f5c67b6,1
DATA/00510200.MDZ,0x1B9D11,0x1A7F69,2885420,2885420,1b6bc3b5af19d109c64bd8366eed3577492502315b937f654ef958ca540f7a94,1b6bc3b5af19d109c64bd8366eed3577492502315b937f654ef958ca540f7a94,1
DATA/00510300.MDZ,0x1BA292,0x1A84EA,3152093,3152093,912cb951fa21caf50346e5a2538804b2632cecc8ccba104ed9ba033aa5e2fba3,912cb951fa21caf50346e5a2538804b2632cecc8ccba104ed9ba033aa5e2fba3,1
DATA/00510400.MDZ,0x1BA896,0x1A8AEE,3740149,3740149,aac5a3269c63dd86a511055bb516f1ae4daf54046e142ba20be9e23cfe46e5a3,aac5a3269c63dd86a511055bb516f1ae4daf54046e142ba20be9e23cfe46e5a3,1
DATA/00517700.MDZ,0x1BAFB9,0x1A9211,1648752,1648752,6bbb10bb413047aa5ec80a3952cecd3ee7c41de4eaecadcb2d458a3b7e2e22c4,6bbb10bb413047aa5ec80a3952cecd3ee7c41de4eaecadcb2d458a3b7e2e22c4,1
DATA/00540000.MDZ,0x1BB2DF,0x1A9537,4426707,4426707,13f9909a1ea7287c835992ac589010f4a77dd6fc32ee8705025d04ebc47ff947,13f9909a1ea7287c835992ac589010f4a77dd6fc32ee8705025d04ebc47ff947,1
DATA/00540100.MDZ,0x1BBB51,0x1A9DA9,3164190,3164190,7a36b4a6a1b0c22fcc88a512d8b446780105fab6c2ae5698a9cf5737693d80a5,7a36b4a6a1b0c22fcc88a512d8b446780105fab6c2ae5698a9cf5737693d80a5,1
DATA/00540200.MDZ,0x1BC15B,0x1AA3B3,4670838,4670838,713296c272a08a6bae5214cd18adde087ed7d8b9e83a2f2c9b55a257281134fd,713296c272a08a6bae5214cd18adde087ed7d8b9e83a2f2c9b55a257281134fd,1
DATA/00540300.MDZ,0x1BCA44,0x1AAC9C,3921089,3921089,1e795f8c462e5b49919e11df0db079e95235fb64fcddbe6d0853902e6598b0f2,1e795f8c462e5b49919e11df0db079e95235fb64fcddbe6d0853902e6598b0f2,1
DATA/00540400.MDZ,0x1BD1BF,0x1AB417,2397695,2397695,f0991f566d70ede9b9ec55fc03b5d5db026290705851566168a2459ebfbe2b44,f0991f566d70ede9b9ec55fc03b5d5db026290705851566168a2459ebfbe2b44,1
DATA/00540500.MDZ,0x1BD652,0x1AB8AA,1580396,1580396,ddbf9a8af30e74a30deeb20a73fc347fef96fd432f4c47d8a37149c0a7953c0c,ddbf9a8af30e74a30deeb20a73fc347fef96fd432f4c47d8a37149c0a7953c0c,1
DATA/00540600.MDZ,0x1BD956,0x1ABBAE,2949681,2949681,e0c5aa2bceefde95de3f784af69e4f0cb2ad4ca0dd5263f31a0c9704a5c24e2b,e0c5aa2bceefde95de3f784af69e4f0cb2ad4ca0dd5263f31a0c9704a5c24e2b,1
DATA/00540700.MDZ,0x1BDEF7,0x1AC14F,2643520,2643520,38f789ae2cdf60205f877dfe67f2af38437814cdf3cb03c35a68906104748277,38f789ae2cdf60205f877dfe67f2af38437814cdf3cb03c35a68906104748277,1
DATA/00570000.MDZ,0x1BE402,0x1AC65A,3753723,3753723,597b6b7d7e706d18dc13fe987029294fe177a4303a5595bffe80a4d478efa2ec,597b6b7d7e706d18dc13fe987029294fe177a4303a5595bffe80a4d478efa2ec,1
DATA/00570100.MDZ,0x1BEB2B,0x1ACD83,2566478,2566478,e9280cf7635be6aac165c9339ec985c599244efe80d668bd6c307fc58efc3c62,e9280cf7635be6aac165c9339ec985c599244efe80d668bd6c307fc58efc3c62,1
DATA/00570200.MDZ,0x1BF011,0x1AD269,3711083,3711083,719c855867256ad4e48e5e597b487a0593eb1f7e5949797647762d9f6af146db,719c855867256ad4e48e5e597b487a0593eb1f7e5949797647762d9f6af146db,1
DATA/00570300.MDZ,0x1BF726,0x1AD97E,3620884,3620884,84098706009488dd1cebbf2f292a664011441509ad1e009e57a0bf58ea0844cd,84098706009488dd1cebbf2f292a664011441509ad1e009e57a0bf58ea0844cd,1
DATA/00570500.MDZ,0x1BFE0F,0x1AE067,2608043,2608043,faa4cc3ec4276c2e5c51cf743108d2f3fefc4f8292e1af3a3360981db88643c5,faa4cc3ec4276c2e5c51cf743108d2f3fefc4f8292e1af3a3360981db88643c5,1
DATA/00570600.MDZ,0x1C0309,0x1AE561,2167444,2167444,a2374196026893246728e7a2cdc5298be53852c53fd841eb2ad47a0fc7f9ed38,a2374196026893246728e7a2cdc5298be53852c53fd841eb2ad47a0fc7f9ed38,1
DATA/00570700.MDZ,0x1C072C,0x1AE984,1197155,1197155,87dcf31070c68d2b975e2e3374e6ae71dbb4040c8b91b52c571e39fca413a683,87dcf31070c68d2b975e2e3374e6ae71dbb4040c8b91b52c571e39fca413a683,1
DATA/00600000.MDZ,0x1C0975,0x1AEBCD,2642762,2642762,ae3369e7513bf62871d1aaadf1d7190d88fa99431277c6f1e434a23a8161d112,ae3369e7513bf62871d1aaadf1d7190d88fa99431277c6f1e434a23a8161d112,1
DATA/00600100.MDZ,0x1C0E80,0x1AF0D8,2188206,2188206,117cf199875bb90ff782564665e7cee5ee11b2a9c9beecf4204c45e5bc2cd16f,117cf199875bb90ff782564665e7cee5ee11b2a9c9beecf4204c45e5bc2cd16f,1
DATA/00600200.MDZ,0x1C12AD,0x1AF505,1780088,1780088,94649f6d0ad296fa75ee32ab12aa776431e67842b15541c6d563317bbbba1d71,94649f6d0ad296fa75ee32ab12aa776431e67842b15541c6d563317bbbba1d71,1
DATA/00605000.MDZ,0x1C1613,0x1AF86B,2892142,2892142,92c8231b8d7d8b3dd7be51dfaea0b62b7485a8976a928d2c1f13adf02942f089,92c8231b8d7d8b3dd7be51dfaea0b62b7485a8976a928d2c1f13adf02942f089,1
DATA/00605100.MDZ,0x1C1B98,0x1AFDF0,2192606,2192606,e05cdf76541b606355457fd8a5e6c173b1d4e85a0df67de427fbfc0ae7dfeecf,e05cdf76541b606355457fd8a5e6c173b1d4e85a0df67de427fbfc0ae7dfeecf,1
DATA/00605200.MDZ,0x1C1FC7,0x1B021F,2091311,2091311,4db70756115392f15653e971d031d51964c6882649535015c1153e8bee2a5118,4db70756115392f15653e971d031d51964c6882649535015c1153e8bee2a5118,1
DATA/00630000.MDZ,0x1C23C5,0x1B061D,4001298,4001298,48aaa8631f4665bd0caab926105b7110c0633b099de279fc5822048378bceff4,48aaa8631f4665bd0caab926105b7110c0633b099de279fc5822048378bceff4,1
DATA/00630100.MDZ,0x1C2B67,0x1B0DBF,2612977,2612977,87c79a21bfab9f8e37636bdd9078322061688593792cfd882fc638582d3284ae,87c79a21bfab9f8e37636bdd9078322061688593792cfd882fc638582d3284ae,1
DATA/00630200.MDZ,0x1C3063,0x1B12BB,1331505,1331505,2c761adfefd2844d54e773f5106a110c8b61c46a55a7339344069afde22d1a3c,2c761adfefd2844d54e773f5106a110c8b61c46a55a7339344069afde22d1a3c,1
DATA/00630300.MDZ,0x1C32EE,0x1B1546,1772388,1772388,befc8b7958ebaa7278db972eb90fcdbd7625dc3f7fcb3116823861aa99738180,befc8b7958ebaa7278db972eb90fcdbd7625dc3f7fcb3116823861aa99738180,1
DATA/00630400.MDZ,0x1C3650,0x1B18A8,1523226,1523226,fc6efc90071012684b8cddcca36de3b87bf75700a4de2062e3f3dfd3e157a85d,fc6efc90071012684b8cddcca36de3b87bf75700a4de2062e3f3dfd3e157a85d,1
DATA/00630500.MDZ,0x1C3938,0x1B1B90,2548829,2548829,4799b8a554f81764e71b4b96aa4394ce48e5e17443848fa97c14e43029df5699,4799b8a554f81764e71b4b96aa4394ce48e5e17443848fa97c14e43029df5699,1
DATA/00630600.MDZ,0x1C3E15,0x1B206D,1864855,1864855,b49bdc8ffb34900a0f36a429c7771ccd6c8110166e57751f16308cb2ebafc372,b49bdc8ffb34900a0f36a429c7771ccd6c8110166e57751f16308cb2ebafc372,1
DATA/00630700.MDZ,0x1C41A4,0x1B23FC,2283318,2283318,794a03ef768056d12183947133f5c41dbb757aec2a5381a0e14e9d7f2eb9cdca,794a03ef768056d12183947133f5c41dbb757aec2a5381a0e14e9d7f2eb9cdca,1
DATA/00630800.MDZ,0x1C45FF,0x1B2857,2341318,2341318,a8197cf567098e5a12ecee02b773c6acd0311ad8f089371bb2921d3987f2768d,a8197cf567098e5a12ecee02b773c6acd0311ad8f089371bb2921d3987f2768d,1
DATA/00630900.MDZ,0x1C4A77,0x1B2CCF,2200076,2200076,b22a5a9033e3be23ade5d90af050e12e76f1f3208906a65d10246b34bc73c5e4,b22a5a9033e3be23ade5d90af050e12e76f1f3208906a65d10246b34bc73c5e4,1
DATA/00635000.MDZ,0x1C4EAA,0x1B3102,4730560,4730560,0e467c4adf9b57c1f870073a9fae277d51711533ae14b3e7c00e844231d96012,0e467c4adf9b57c1f870073a9fae277d51711533ae14b3e7c00e844231d96012,1
DATA/00660000.MDZ,0x1C57B0,0x1B3A08,1198383,1198383,f40eadd193af9ed0492789348527c8825f1e33968f50648f01d26e3bec238bfa,f40eadd193af9ed0492789348527c8825f1e33968f50648f01d26e3bec238bfa,1
DATA/00660100.MDZ,0x1C59FA,0x1B3C52,2702770,2702770,297d11b23b1127a407789e50b31f3d48229934b86200bebe0a04da88d1e93107,297d11b23b1127a407789e50b31f3d48229934b86200bebe0a04da88d1e93107,1
DATA/00660200.MDZ,0x1C5F22,0x1B417A,2428887,2428887,6e080ddb6a7efa1789829cad79180376482f47cb29712e760a6e86500ef6a5c0,6e080ddb6a7efa1789829cad79180376482f47cb29712e760a6e86500ef6a5c0,1
DATA/00660300.MDZ,0x1C63C4,0x1B461C,4158044,4158044,9198495863d8c5f9c32fda84baf30d7b29e01f192b2fdfe93cc9a712b904703b,9198495863d8c5f9c32fda84baf30d7b29e01f192b2fdfe93cc9a712b904703b,1
DATA/00660400.MDZ,0x1C6BB3,0x1B4E0B,2963809,2963809,568a131cfcdc2e5bf07c9dc2ab810f94bf6a35e97f0df48a7abeab699e16a152,568a131cfcdc2e5bf07c9dc2ab810f94bf6a35e97f0df48a7abeab699e16a152,1
DATA/00660500.MDZ,0x1C715B,0x1B53B3,2528097,2528097,1811a31a0f3aaaf75a89d7059a3d28c4c7ca19ffab741d0c8867abd5dcfe3ad3,1811a31a0f3aaaf75a89d7059a3d28c4c7ca19ffab741d0c8867abd5dcfe3ad3,1
DATA/00660700.MDZ,0x1C762E,0x1B5886,2215126,2215126,25bb600ae15ca71b126631d4d4961b3790196fc5631d0ce4cc0b58906573fce5,25bb600ae15ca71b126631d4d4961b3790196fc5631d0ce4cc0b58906573fce5,1
DATA/00667700.MDZ,0x1C7A68,0x1B5CC0,2740451,2740451,b5522914e657c98eb5e9eb80c64895f4ab4ee672d5cca9bbeef51e452c0ee420,b5522914e657c98eb5e9eb80c64895f4ab4ee672d5cca9bbeef51e452c0ee420,1
DATA/00667800.MDZ,0x1C7FA3,0x1B61FB,1579326,1579326,e21df27b695c02bc499e68fa12a365521bdd23ab944f62f8b5b3b961167bb194,e21df27b695c02bc499e68fa12a365521bdd23ab944f62f8b5b3b961167bb194,1
DATA/00690000.MDZ,0x1C82A7,0x1B64FF,4498904,4498904,f9358b67c43987a91df23b5e088d1da6122d605522e0f006c3d2dd1f02224885,f9358b67c43987a91df23b5e088d1da6122d605522e0f006c3d2dd1f02224885,1
DATA/00690200.MDZ,0x1C8B3C,0x1B6D94,4441652,4441652,de71aacfb71c703528f20d256a93095b7a367d3080caf306452de1dca643715f,de71aacfb71c703528f20d256a93095b7a367d3080caf306452de1dca643715f,1
DATA/00690300.MDZ,0x1C93B5,0x1B760D,3764099,3764099,941053a01b18891563c9d068cf3dc634fbfffd7affd3aff9d419584b76173aeb,941053a01b18891563c9d068cf3dc634fbfffd7affd3aff9d419584b76173aeb,1
DATA/00690400.MDZ,0x1C9AE3,0x1B7D3B,3255071,3255071,9db38fb9436806b9554405fcf986eb54792d6a0ba8f0614cbfef015acc909bfa,9db38fb9436806b9554405fcf986eb54792d6a0ba8f0614cbfef015acc909bfa,1
DATA/00690500.MDZ,0x1CA119,0x1B8371,3297693,3297693,a37e2c0c3d6c2cc3f9301732b79155f0613fa824cd4eeb39d59f6542418d14e1,a37e2c0c3d6c2cc3f9301732b79155f0613fa824cd4eeb39d59f6542418d14e1,1
DATA/00690600.MDZ,0x1CA764,0x1B89BC,3933527,3933527,99a0e3fa54a09a65b3de7fb365cddd50d5346948a389bd189b3f3c00062bb934,99a0e3fa54a09a65b3de7fb365cddd50d5346948a389bd189b3f3c00062bb934,1
DATA/00690700.MDZ,0x1CAEE5,0x1B913D,861733,861733,74a576ba06317fe42b388aaa4debf5c85eed4c67fc1c3207d0779fac32e7e639,74a576ba06317fe42b388aaa4debf5c85eed4c67fc1c3207d0779fac32e7e639,1
DATA/00695000.MDZ,0x1CB08A,0x1B92E2,3804824,3804824,3393836dca69348c83e3457da83fe25f9685ff4b417532c9f9283f60b5f69412,3393836dca69348c83e3457da83fe25f9685ff4b417532c9f9283f60b5f69412,1
DATA/00695200.MDZ,0x1CB7CC,0x1B9A24,3491558,3491558,6207c0446a25fedfc99a8d9c4a038c5485b87c46922e974db8d2d71bd87c700d,6207c0446a25fedfc99a8d9c4a038c5485b87c46922e974db8d2d71bd87c700d,1
DATA/00697700.MDZ,0x1CBE75,0x1BA0CD,878842,878842,a1c5fd4bfdf07d086450a0ad8d947cf6d2f97019816ea9ec71bf0cf152d4c1d3,a1c5fd4bfdf07d086450a0ad8d947cf6d2f97019816ea9ec71bf0cf152d4c1d3,1
DATA/00700100.MDZ,0x1CC023,0x1BA27B,1349361,1349361,0a276e330cb0b3556d6f87599c49806876c48c340118246d59c4de11cd784611,0a276e330cb0b3556d6f87599c49806876c48c340118246d59c4de11cd784611,1
DATA/01010104.MDZ,0x1CC2B6,0x1BA50E,6287419,6287419,a8ef4e7165016e6a9faccea003d5b4f11f09c3da88a4946e771c11cafb1ee85e,a8ef4e7165016e6a9faccea003d5b4f11f09c3da88a4946e771c11cafb1ee85e,1
DATA/01010105.MDZ,0x1CCEB5,0x1BB10D,2629200,2629200,eadc4e6f5c039f7f0928692b8b4dc59ed42af81d9f950ed4fd6d4f2c3520905f,eadc4e6f5c039f7f0928692b8b4dc59ed42af81d9f950ed4fd6d4f2c3520905f,1
DATA/01010201.MDZ,0x1CD3B9,0x1BB611,4520737,4520737,1587d7c370765fbab50006e5230247ac05f3a0eb42c2b7a4d7323814d9c8728b,1587d7c370765fbab50006e5230247ac05f3a0eb42c2b7a4d7323814d9c8728b,1
DATA/01010301.MDZ,0x1CDC59,0x1BBEB1,6675351,6675351,cf8a1ed5a444f0f747073a0bb89ead5e7415b415c54d5074d12bf71486cb8dce,cf8a1ed5a444f0f747073a0bb89ead5e7415b415c54d5074d12bf71486cb8dce,1
DATA/01010302.MDZ,0x1CE915,0x1BCB6D,5691087,5691087,6eb9a9abed263fa255ac2682209b6d9d86ff74d7d3923bed6176fb2379cba01d,6eb9a9abed263fa255ac2682209b6d9d86ff74d7d3923bed6176fb2379cba01d,1
DATA/01010401.MDZ,0x1CF3F0,0x1BD648,7342546,7342546,71e90c637e0f5e8bdf114dddbfd63dea5ec15f299ce9db49a41792c34b13e26e,71e90c637e0f5e8bdf114dddbfd63dea5ec15f299ce9db49a41792c34b13e26e,1
DATA/01010501.MDZ,0x1D01F2,0x1BE44A,4162814,4162814,cf078922c7a1a14adecec51a174d07cb87e694c01b69634516000824b197d41e,cf078922c7a1a14adecec51a174d07cb87e694c01b69634516000824b197d41e,1
DATA/01010502.MDZ,0x1D09E3,0x1BEC3B,5667699,5667699,9b534071f444d45a8c7386ba265ecaad0d5fdc1fa7c5b9e5228383ddf5ee9522,9b534071f444d45a8c7386ba265ecaad0d5fdc1fa7c5b9e5228383ddf5ee9522,1
DATA/01020101.MDZ,0x1D14B3,0x1BF70B,2773038,2773038,f8a015802a0d61e06455bcad0fbba2fe95bb0a5373ce6ef67f2af3143d6a3a6d,f8a015802a0d61e06455bcad0fbba2fe95bb0a5373ce6ef67f2af3143d6a3a6d,1
DATA/01020201.MDZ,0x1D19FE,0x1BFC56,2478815,2478815,79322d93b5ef9dcde9b7552f933a6c98a092a7320a21b59689e5408d78f1f91b,79322d93b5ef9dcde9b7552f933a6c98a092a7320a21b59689e5408d78f1f91b,1
DATA/01020301.MDZ,0x1D1EB9,0x1C0111,3252573,3252573,6b1c8367604de5e1ad4375b2ba65ba0c6ae33d80a1420b4a9344fcf751b3162a,6b1c8367604de5e1ad4375b2ba65ba0c6ae33d80a1420b4a9344fcf751b3162a,1
DATA/01020701.MDZ,0x1D24EE,0x1C0746,7217353,7217353,3e4558cdae97c455af7f2d61d73d2bb1d313978aa025b604f148605da39eedd6,3e4558cdae97c455af7f2d61d73d2bb1d313978aa025b604f148605da39eedd6,1
DATA/01020801.MDZ,0x1D32B3,0x1C150B,5012622,5012622,37f16a414cc3ec940664d932ef01352e1f67660e8922b8a42adae4ef189db79f,37f16a414cc3ec940664d932ef01352e1f67660e8922b8a42adae4ef189db79f,1
DATA/01020901.MDZ,0x1D3C43,0x1C1E9B,1657973,1657973,015408c1766fec7232bdd0058cdac47f3ec60c8ef69f9187c17458675fdf9358,015408c1766fec7232bdd0058cdac47f3ec60c8ef69f9187c17458675fdf9358,1
DATA/01021001.MDZ,0x1D3F6D,0x1C21C5,3004698,3004698,194bb4ade9533ebde8d79704cf51f5f97b70edab41dec5968a225d76f05e2b1b,194bb4ade9533ebde8d79704cf51f5f97b70edab41dec5968a225d76f05e2b1b,1
DATA/01021002.MDZ,0x1D4529,0x1C2781,4844462,4844462,6bc08406f919656347912569fbe920044839eb32af86d1627ecd262657468938,6bc08406f919656347912569fbe920044839eb32af86d1627ecd262657468938,1
DATA/01021101.MDZ,0x1D4E67,0x1C30BF,8567401,8567401,e694ac1484395d66f9468cdd51487392be13fa48f15be9c753188eaf4b29984b,e694ac1484395d66f9468cdd51487392be13fa48f15be9c753188eaf4b29984b,1
DATA/01021301.MDZ,0x1D5EBF,0x1C4117,5785265,5785265,25c5aecbd1472acf8e9d3d2e45221986abe20ec6d63d7af44457398474cc4dac,25c5aecbd1472acf8e9d3d2e45221986abe20ec6d63d7af44457398474cc4dac,1
DATA/01030201.MDZ,0x1D69C8,0x1C4C20,5023134,5023134,edd494e49f644c7457578178043d243d6cc1b55ea4fd41a2c295c3dc421d3ee5,edd494e49f644c7457578178043d243d6cc1b55ea4fd41a2c295c3dc421d3ee5,1
DATA/01030401.MDZ,0x1D735D,0x1C55B5,2490941,2490941,a63b32521d7c1f83db7e36fcb21c6b213cd1b90b2a4a41d04f3b915880b9bda4,a63b32521d7c1f83db7e36fcb21c6b213cd1b90b2a4a41d04f3b915880b9bda4,1
DATA/01030501.MDZ,0x1D781E,0x1C5A76,3290358,3290358,04785eac2f20e6b3d727786d77e664246035d9406b3021fbf447e6f83778def8,04785eac2f20e6b3d727786d77e664246035d9406b3021fbf447e6f83778def8,1
DATA/01030502.MDZ,0x1D7E65,0x1C60BD,5457281,5457281,6a67c60b2ed81cdc302640716232560f4e03344af2c0b5af7826d8d074907cd6,6a67c60b2ed81cdc302640716232560f4e03344af2c0b5af7826d8d074907cd6,1
DATA/01030601.MDZ,0x1D88CE,0x1C6B26,4174582,4174582,92cd43fbb5faafec014bbeb467cf0329e01c06be8351fb264d0200cdb53bb780,92cd43fbb5faafec014bbeb467cf0329e01c06be8351fb264d0200cdb53bb780,1
DATA/01030801.MDZ,0x1D90C5,0x1C731D,3030281,3030281,4686dc6c99493ee474fab70afd1525596fca99370499712d93a1312199e30f88,4686dc6c99493ee474fab70afd1525596fca99370499712d93a1312199e30f88,1
DATA/01040101.MDZ,0x1D968D,0x1C78E5,7775599,7775599,ca7f1f8bada9ca9d75807e6a1cc7a0b27496cccacea0240651386a51af08e9d7,ca7f1f8bada9ca9d75807e6a1cc7a0b27496cccacea0240651386a51af08e9d7,1
DATA/01040102.MDZ,0x1DA562,0x1C87BA,4876008,4876008,c5c3bbb87bf125ef66f7c768ecc19e540ffadfc3becc415902e815bbbc55fa99,c5c3bbb87bf125ef66f7c768ecc19e540ffadfc3becc415902e815bbbc55fa99,1
DATA/01040201.MDZ,0x1DAEAF,0x1C9107,5447705,5447705,41b738b71b9666d975d7f6c039bda22adffd578fb4507b55c2501853d3d865d1,41b738b71b9666d975d7f6c039bda22adffd578fb4507b55c2501853d3d865d1,1
DATA/01040301.MDZ,0x1DB914,0x1C9B6C,7482942,7482942,6f0be3a0f85a7859b896a4b5f3da87cc3ff012a05b867b9b0631ccb2d5180bd2,6f0be3a0f85a7859b896a4b5f3da87cc3ff012a05b867b9b0631ccb2d5180bd2,1
DATA/01040401.MDZ,0x1DC75A,0x1CA9B2,7876028,7876028,6b9fe11425e51e0063f18ad7f86355481b01857eb71b91aafebf90a7b42bcc99,6b9fe11425e51e0063f18ad7f86355481b01857eb71b91aafebf90a7b42bcc99,1
DATA/01040501.MDZ,0x1DD660,0x1CB8B8,6187845,6187845,e0cb37df08ca568124541b58bd74d519d762bc6fc5a2216981f5c95423fd555e,e0cb37df08ca568124541b58bd74d519d762bc6fc5a2216981f5c95423fd555e,1
DATA/01040701.MDZ,0x1DE22E,0x1CC486,5836129,5836129,ebdf6d80eef6c5dc1035de28c6b900a8ffbf6b8791e34bfde6c9454ad8d203cb,ebdf6d80eef6c5dc1035de28c6b900a8ffbf6b8791e34bfde6c9454ad8d203cb,1
DATA/01040901.MDZ,0x1DED50,0x1CCFA8,6909770,6909770,1ee0de97403ff7527b86b2336a44363e4de753239e7579193fe0118d65a8e3aa,1ee0de97403ff7527b86b2336a44363e4de753239e7579193fe0118d65a8e3aa,1
DATA/01040902.MDZ,0x1DFA7E,0x1CDCD6,4065361,4065361,696a98e20de0cfc4623b0cde330b9bc4700caaa89be373e6c17081fde2770e62,696a98e20de0cfc4623b0cde330b9bc4700caaa89be373e6c17081fde2770e62,1
DATA/01041001.MDZ,0x1E0240,0x1CE498,8782778,8782778,609384085b932a31b26c57af94eba63b35d7dad6cd8a8f4d4a189cd2d573ea9f,609384085b932a31b26c57af94eba63b35d7dad6cd8a8f4d4a189cd2d573ea9f,1
DATA/01050301.MDZ,0x1E1301,0x1CF559,4505969,4505969,51fbe21f530f6542018a3a53329c06d27c30b9da502da1eee50778bd36073bc6,51fbe21f530f6542018a3a53329c06d27c30b9da502da1eee50778bd36073bc6,1
DATA/01050501.MDZ,0x1E1B9A,0x1CFDF2,2547745,2547745,6c9c86f688d3c057c98fb422b6f657baca943ded0146de793243d17ffee46d63,6c9c86f688d3c057c98fb422b6f657baca943ded0146de793243d17ffee46d63,1
DATA/01050701.MDZ,0x1E2077,0x1D02CF,2522776,2522776,8ae38802a9ed0ff0b292d332deea6a36553d1a0880cc6878f02edcba1bfb21b5,8ae38802a9ed0ff0b292d332deea6a36553d1a0880cc6878f02edcba1bfb21b5,1
