entry_index,stream_key,key_bit_0x800,start_sector,end_sector,source_offset,size_bytes,channels,sample_rate,header_size,interleave,duration_ms,reference_count,sample_ids,classification,confidence,notes
209,0xD2,0,0x400BC,0x40273,0x2005E000,899072,2,24000,0x800,0x800,32704,2,0x594;0x595,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
210,0xD3,0,0x40273,0x403D8,0x20139800,731136,2,24000,0x800,0x800,26581,4,0x596;0x597;0x61A;0x61B,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
211,0xD4,0,0x403D8,0x40589,0x201EC000,886784,2,24000,0x800,0x800,32256,2,0x598;0x599,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
212,0xD5,0,0x40589,0x407E4,0x202C4800,1234944,2,24000,0x800,0x800,44949,2,0x59C;0x59D,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
213,0xD6,0,0x407E4,0x4089D,0x203F2000,378880,2,24000,0x800,0x800,13739,2,0x59E;0x59F,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
214,0xD7,0,0x4089D,0x40ACE,0x2044E800,1148928,2,24000,0x800,0x800,41813,2,0x5A0;0x5A1,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
215,0xD8,0,0x40ACE,0x40F03,0x20567000,2205696,2,24000,0x800,0x800,80341,2,0x5A2;0x5A3,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
216,0xD9,0,0x40F03,0x410AE,0x20781800,874496,2,24000,0x800,0x800,31808,2,0x5A4;0x5A5,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
217,0xDA,0,0x410AE,0x41179,0x20857000,415744,2,24000,0x800,0x800,15083,4,0x5A6;0x5A7;0x61E;0x61F,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
218,0xDB,0,0x41179,0x41278,0x208BC800,522240,2,24000,0x800,0x800,18965,2,0x5A8;0x5A9,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
219,0xDC,0,0x41278,0x4137F,0x2093C000,538624,2,24000,0x800,0x800,19563,2,0x5AC;0x5AD,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
220,0xDD,0,0x4137F,0x41424,0x209BF800,337920,2,24000,0x800,0x800,12245,2,0x5AE;0x5AF,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
221,0xDE,0,0x41424,0x41543,0x20A12000,587776,2,24000,0x800,0x800,21355,4,0x5B0;0x5B1;0x61C;0x61D,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
222,0xDF,0,0x41543,0x41688,0x20AA1800,665600,2,24000,0x800,0x800,24192,2,0x5B4;0x5B5,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
223,0xE0,0,0x41688,0x4179F,0x20B44000,571392,2,24000,0x800,0x800,20757,2,0x5B6;0x5B7,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
224,0xE1,0,0x4179F,0x41ABA,0x20BCF800,1628160,2,24000,0x800,0x800,59285,2,0x5BA;0x5BB,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
225,0xE2,0,0x41ABA,0x41C93,0x20D5D000,968704,2,24000,0x800,0x800,35243,2,0x5BC;0x5BD,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
226,0xE3,0,0x41C93,0x41D7C,0x20E49800,477184,2,24000,0x800,0x800,17323,2,0x5C0;0x5C1,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
227,0xE4,0,0x41D7C,0x41EF9,0x20EBE000,780288,2,24000,0x800,0x800,28373,2,0x5C2;0x5C3,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
228,0xE5,0,0x41EF9,0x41FE0,0x20F7C800,473088,2,24000,0x800,0x800,17173,2,0x5DC;0x5DD,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
229,0xE6,0,0x41FE0,0x420E5,0x20FF0000,534528,2,24000,0x800,0x800,19413,2,0x5DE;0x5DF,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
230,0xE7,0,0x420E5,0x42140,0x21072800,186368,2,24000,0x800,0x800,6720,2,0x5E0;0x5E1,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
231,0xE8,0,0x42140,0x42197,0x210A0000,178176,2,24000,0x800,0x800,6421,2,0x5E2;0x5E3,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
232,0xE9,0,0x42197,0x421C8,0x210CB800,100352,2,24000,0x800,0x800,3584,2,0x5E4;0x5E5,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
233,0xEA,0,0x421C8,0x42207,0x210E4000,129024,2,24000,0x800,0x800,4629,2,0x5E6;0x5E7,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
234,0xEB,0,0x42207,0x4223C,0x21103800,108544,2,24000,0x800,0x800,3883,2,0x5E8;0x5E9,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
235,0xEC,0,0x4223C,0x42321,0x2111E000,468992,2,24000,0x800,0x800,17024,2,0x5EA;0x5EB,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
236,0xED,0,0x42321,0x42436,0x21190800,567296,2,24000,0x800,0x800,20608,2,0x5EC;0x5ED,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
237,0xEE,0,0x42436,0x42461,0x2121B000,88064,2,24000,0x800,0x800,3136,2,0x5EE;0x5EF,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
238,0xEF,0,0x42461,0x4248C,0x21230800,88064,2,24000,0x800,0x800,3136,2,0x5F0;0x5F1,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
239,0xF0,0,0x4248C,0x424B1,0x21246000,75776,2,24000,0x800,0x800,2688,2,0x5F2;0x5F3,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
240,0xF1,0,0x424B1,0x424D6,0x21258800,75776,2,24000,0x800,0x800,2688,2,0x5F4;0x5F5,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
241,0xF2,0,0x424D6,0x4256B,0x2126B000,305152,2,24000,0x800,0x800,11051,2,0x5F6;0x5F7,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
242,0xF3,0,0x4256B,0x4262A,0x212B5800,391168,2,24000,0x800,0x800,14187,2,0x5F8;0x5F9,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
243,0xF4,0,0x4262A,0x426A1,0x21315000,243712,2,24000,0x800,0x800,8811,2,0x5FA;0x5FB,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
244,0xF5,0,0x426A1,0x426D6,0x21350800,108544,2,24000,0x800,0x800,3883,2,0x5FC;0x5FD,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
245,0xF6,0,0x426D6,0x42709,0x2136B000,104448,2,24000,0x800,0x800,3733,2,0x5FE;0x5FF,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
246,0xF7,0,0x42709,0x427C8,0x21384800,391168,2,24000,0x800,0x800,14187,2,0x600;0x601,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
248,0xF9,0,0x4280D,0x42934,0x21406800,604160,2,24000,0x800,0x800,21952,2,0x624;0x625,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
249,0xFA,0,0x42934,0x42A11,0x2149A000,452608,2,24000,0x800,0x800,16427,2,0x62E;0x62F,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
250,0xFB,0,0x42A11,0x42AD8,0x21508800,407552,2,24000,0x800,0x800,14784,2,0x630;0x631,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
251,0xFC,0,0x42AD8,0x42B55,0x2156C000,256000,2,24000,0x800,0x800,9259,2,0x632;0x633,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
252,0xFD,0,0x42B55,0x42BFA,0x215AA800,337920,2,24000,0x800,0x800,12245,8,0x634;0x635;0x682;0x683;0x684;0x685;0x6D0;0x6D1,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
253,0xFE,0,0x42BFA,0x42CBD,0x215FD000,399360,2,24000,0x800,0x800,14485,4,0x636;0x637;0x638;0x639,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
254,0xFF,0,0x42CBD,0x42CF0,0x2165E800,104448,2,24000,0x800,0x800,3733,24,0x63A;0x63B;0x63E;0x63F;0x642;0x643;0x646;0x647;0x65A;0x65B;0x65E;0x65F;0x662;0x663;0x666;0x667;0x66E;0x66F;0x672;0x673;0x676;0x677;0x67A;0x67B,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
255,0x100,0,0x42CF0,0x42D23,0x21678000,104448,2,24000,0x800,0x800,3733,24,0x63C;0x63D;0x640;0x641;0x644;0x645;0x648;0x649;0x65C;0x65D;0x660;0x661;0x664;0x665;0x668;0x669;0x670;0x671;0x674;0x675;0x678;0x679;0x67C;0x67D,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
256,0x101,0,0x42D23,0x42D58,0x21691800,108544,2,24000,0x800,0x800,3883,6,0x64A;0x64B;0x64C;0x64D;0x64E;0x64F,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
257,0x102,0,0x42D58,0x42DE7,0x216AC000,292864,2,24000,0x800,0x800,10603,2,0x650;0x651,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
258,0x103,0,0x42DE7,0x42E76,0x216F3800,292864,2,24000,0x800,0x800,10603,2,0x652;0x653,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
259,0x104,0,0x42E76,0x42FF7,0x2173B000,788480,2,24000,0x800,0x800,28672,2,0x654;0x655,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
260,0x105,0,0x42FF7,0x4306E,0x217FB800,243712,2,24000,0x800,0x800,8811,6,0x686;0x687;0x69A;0x69B;0x69C;0x69D,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
261,0x106,0,0x4306E,0x43097,0x21837000,83968,2,24000,0x800,0x800,2987,6,0x690;0x691;0x696;0x697;0x698;0x699,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
262,0x107,0,0x43097,0x43152,0x2184B800,382976,2,24000,0x800,0x800,13888,2,0x6B2;0x6B3,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
263,0x108,0,0x43152,0x43213,0x218A9000,395264,2,24000,0x800,0x800,14336,2,0x6B4;0x6B5,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
264,0x109,0,0x43213,0x432D4,0x21909800,395264,2,24000,0x800,0x800,14336,4,0x6B6;0x6B7;0x772;0x773,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
265,0x10A,0,0x432D4,0x4330B,0x2196A000,112640,2,24000,0x800,0x800,4032,6,0x6B8;0x6B9;0x6BA;0x6BB;0x6BC;0x6BD,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
266,0x10B,0,0x4330B,0x433DC,0x21985800,428032,2,24000,0x800,0x800,15531,2,0x6BE;0x6BF,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
267,0x10C,0,0x433DC,0x4347F,0x219EE000,333824,2,24000,0x800,0x800,12096,2,0x6C2;0x6C3,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
268,0x10D,0,0x4347F,0x4353E,0x21A3F800,391168,2,24000,0x800,0x800,14187,2,0x6C4;0x6C5,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
269,0x10E,0,0x4353E,0x435FD,0x21A9F000,391168,2,24000,0x800,0x800,14187,4,0x6C6;0x6C7;0x6D2;0x6D3,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
270,0x10F,0,0x435FD,0x43692,0x21AFE800,305152,2,24000,0x800,0x800,11051,4,0x6C8;0x6C9;0x6CC;0x6CD,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
271,0x110,0,0x43692,0x43727,0x21B49000,305152,2,24000,0x800,0x800,11051,4,0x6CA;0x6CB;0x6CE;0x6CF,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
272,0x111,0,0x43727,0x43802,0x21B93800,448512,2,24000,0x800,0x800,16277,2,0x6D4;0x6D5,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
273,0x112,0,0x43802,0x43865,0x21C01000,202752,2,24000,0x800,0x800,7317,2,0x6D6;0x6D7,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
274,0x113,0,0x43865,0x438FA,0x21C32800,305152,2,24000,0x800,0x800,11051,4,0x6E0;0x6E1;0x6E2;0x6E3,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
275,0x114,0,0x438FA,0x43947,0x21C7D000,157696,2,24000,0x800,0x800,5675,26,0x6F4;0x6F5;0x72A;0x72B;0x72C;0x72D;0x734;0x735;0x736;0x737;0x738;0x739;0x73A;0x73B;0x73C;0x73D;0x73E;0x73F;0x776;0x777;0x778;0x779;0x780;0x781;0x782;0x783,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
276,0x115,0,0x43947,0x43994,0x21CA3800,157696,2,24000,0x800,0x800,5675,6,0x726;0x727;0x728;0x729;0x7A8;0x7A9,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
277,0x116,0,0x43994,0x439B1,0x21CCA000,59392,2,24000,0x800,0x800,2091,8,0x72E;0x72F;0x730;0x731;0x76C;0x76D;0x76E;0x76F,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
278,0x117,0,0x439B1,0x43A4C,0x21CD8800,317440,2,24000,0x800,0x800,11499,2,0x732;0x733,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
279,0x118,0,0x43A4C,0x43AB1,0x21D26000,206848,2,24000,0x800,0x800,7467,2,0x770;0x771,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
280,0x119,0,0x43AB1,0x43AFE,0x21D58800,157696,2,24000,0x800,0x800,5675,2,0x774;0x775,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
281,0x11A,0,0x43AFE,0x43B4D,0x21D7F000,161792,2,24000,0x800,0x800,5824,2,0x77A;0x77B,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
282,0x11B,0,0x43B4D,0x43BA4,0x21DA6800,178176,2,24000,0x800,0x800,6421,4,0x77C;0x77D;0x77E;0x77F,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
283,0x11C,0,0x43BA4,0x43BEB,0x21DD2000,145408,2,24000,0x800,0x800,5227,2,0x786;0x787,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
284,0x11D,0,0x43BEB,0x43C5E,0x21DF5800,235520,2,24000,0x800,0x800,8512,2,0x788;0x789,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
285,0x11E,0,0x43C5E,0x43C83,0x21E2F000,75776,2,24000,0x800,0x800,2688,2,0x78A;0x78B,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
286,0x11F,0,0x43C83,0x43D22,0x21E41800,325632,2,24000,0x800,0x800,11797,4,0x78C;0x78D;0x78E;0x78F,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
287,0x120,0,0x43D22,0x43DBB,0x21E91000,313344,2,24000,0x800,0x800,11349,2,0x790;0x791,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
288,0x121,0,0x43DBB,0x43DFE,0x21EDD800,137216,2,24000,0x800,0x800,4928,2,0x792;0x793,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
