event_id,stream_key,segment_index,start_seconds,end_seconds,speaker,japanese_base,japanese_small,japanese_reviewed,japanese_status,korean_reviewed,korean_status,context_note,evidence,review_notes
gr3_stream_0085,0x85,5,61.000,74.000,ユウキ,知りたいことがあるんだ。数え切れないくらい一杯。だから目指して飛ぶ。答えがある。あの場所へ。,知りたいことがあるんだ数えきれないぐらいいっぱい / だから目指して飛ぶ / 答えがあるあの場所へ,知りたいことがあるんだ。数え切れないくらいいっぱい。だから目指して飛ぶ。答えがある、あの場所へ。,NEEDS_AUDIO_REVIEW,알고 싶은 게 있어. 셀 수 없을 만큼 아주 많아. 그러니까 그곳을 향해 날아갈 거야. 답이 있는 저곳으로.,NEEDS_AUDIO_REVIEW,출항 전 선상에서 알론소·미란다가 유키의 독립을 받아들이는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0085,0x85,6,74.000,84.000,アロンソ,なら、俺の言うことは何もない。ガムシャラに行きてみろ。ユウキ。,答えがあるあの場所へ / なら俺の言うことは何もない / ガムシャラに来てみろ雪 / うん,なら、俺の言うことは何もない。がむしゃらに行ってみろ、ユウキ。,NEEDS_AUDIO_REVIEW,"그렇다면 내가 더 할 말은 없군. 앞뒤 가리지 말고 가 봐, 유키.",NEEDS_AUDIO_REVIEW,출항 전 선상에서 알론소·미란다가 유키의 독립을 받아들이는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0085,0x85,7,85.000,96.000,ミランダ／ユウキ,あ、やっぱスーツ付けとくんだった。ミランダ。なんて顔してんのよ。,やっぱ涼つけておくんだった / ミランダ / なんて顔してんだよ / 安心なさい,ああ、やっぱり鈴つけとくんだった。／ミランダ。なんて顔してんのよ。,NEEDS_AUDIO_REVIEW,"아휴, 역시 방울이라도 달아 둘걸 그랬네. / 미란다. 왜 그런 표정을 짓고 있어?",NEEDS_AUDIO_REVIEW,출항 전 선상에서 알론소·미란다가 유키의 독립을 받아들이는 장면. SCENARIO_ASSET_ID=NONE.,"base/small 교차 비교와 공개 영문 스크립트의 장면 순서·화자·의미를 보조 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",일부 어휘 또는 화자는 실제 장면 청취가 필요함. 영문판 표현을 일본어 원문 증거로 단정하지 않음. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0085,0x85,8,96.000,110.000,ミランダ／ユウキ,半身なさい。二枚空止めたりしないから。夢、アロンソと話し合って決めたわ。私たちはアークリ増えはいかないって。,安心なさい / 今空止めたりしないから / え? / ゆうべ / アロンソと話し合って決めたわ / 私たちはアークリフェはいかないって / じゃあアンフォーグへ戻るの?,安心なさい。二度と止めたりしないから。／え？／昨夜、アロンソと話し合って決めたわ。私たちはアークリフへは行かないって。,NEEDS_AUDIO_REVIEW,걱정 마. 이제 널 막지 않을 테니까. / 뭐? / 어젯밤 알론소와 이야기해서 정했어. 우리는 아크리프로 가지 않기로.,NEEDS_AUDIO_REVIEW,출항 전 선상에서 알론소·미란다가 유키의 독립을 받아들이는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0085,0x85,9,110.000,113.000,ユウキ,じゃあ、アンフォグエモドルの?,じゃあアンフォーグへ戻るの?,じゃあ、アンフォグへ戻るの？,NEEDS_AUDIO_REVIEW,그럼 안포그로 돌아가는 거야?,NEEDS_AUDIO_REVIEW,출항 전 선상에서 알론소·미란다가 유키의 독립을 받아들이는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0085,0x85,10,115.000,130.000,ミランダ,それも考えたけど。私は私を幸せにする。それを教えてくれたのはあんたよ、ユウキ。,それも考えたけど / 私は私を幸せにする / それを教えてくれたのは / あんたよ / 雪,それも考えたけど。私は私を幸せにする。それを教えてくれたのはあんたよ、ユウキ。,NEEDS_AUDIO_REVIEW,"그것도 생각해 봤지만, 이제는 나 자신을 행복하게 해 줄 거야. 그걸 가르쳐 준 건 너야, 유키.",NEEDS_AUDIO_REVIEW,출항 전 선상에서 알론소·미란다가 유키의 독립을 받아들이는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0085,0x85,11,131.000,142.000,アロンソ,俺たちは、俺たちの道を行く。ウォギ。お前の翼は。,俺たちは / 俺たちの道を行く / 雪 / お前の翼は,俺たちは、俺たちの道を行く。ユウキ、お前の翼は。,NEEDS_AUDIO_REVIEW,"우리는 우리의 길을 갈 거다. 유키, 네 날개는……",NEEDS_AUDIO_REVIEW,출항 전 선상에서 알론소·미란다가 유키의 독립을 받아들이는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0085,0x85,12,147.000,152.000,ユウキ,もう幅立てるよ。特に。,,もう羽ばたいてるよ、とっくに！,NEEDS_AUDIO_REVIEW,"이미 활짝 펼치고 있어, 진작부터!",NEEDS_AUDIO_REVIEW,출항 전 선상에서 알론소·미란다가 유키의 독립을 받아들이는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_008b,0x8B,0,0.000,4.000,案内役,どうぞ、こちらへ。,どうぞ、こちらへ。,どうぞ、こちらへ。,NEEDS_AUDIO_REVIEW,이쪽으로 오시죠.,NEEDS_AUDIO_REVIEW,에메리우스 측 인물들이 유키와 존의 힘을 언급하는 악역 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_008b,0x8B,1,19.000,21.000,エメリウス,アルフィナ。,,アルフィナ。,NEEDS_AUDIO_REVIEW,알피나.,NEEDS_AUDIO_REVIEW,에메리우스 측 인물들이 유키와 존의 힘을 언급하는 악역 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_008b,0x8B,2,31.000,41.000,コーネル,アイツは、サンザンの俺の邪魔を仕上がったユウキとかよ限らぜ、よれた。,散々俺の邪魔を仕上がった勇気とかいう限らぜ! / よれた!,あいつは、散々俺の邪魔をしやがったユウキとかいうガキだぜ、ヴィオレッタ。,NEEDS_AUDIO_REVIEW,"저놈이 번번이 내 일을 방해한 유키라는 꼬마야, 비올레타.",NEEDS_AUDIO_REVIEW,에메리우스 측 인물들이 유키와 존의 힘을 언급하는 악역 장면. SCENARIO_ASSET_ID=NONE.,"base/small 교차 비교와 공개 영문 스크립트의 장면 순서·화자·의미를 보조 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",일부 어휘 또는 화자는 실제 장면 청취가 필요함. 영문판 표현을 일본어 원문 증거로 단정하지 않음. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_008b,0x8B,3,46.000,54.000,ヴィオレッタ,どうせ、神様の、それを待ちり上げるボンチンドも、もうすぐ綺麗さっぱりよ。,それを祀り上げる本人どもも / もうすぐ綺麗さっぱりよ / ここで… / あの力を使うっていうのか,どうせ、神々も、それを祭り上げる凡人どもも、もうすぐ綺麗さっぱりよ。,NEEDS_AUDIO_REVIEW,"어차피 신들도, 그들을 떠받드는 평범한 인간들도 곧 깨끗이 사라질 테니까.",NEEDS_AUDIO_REVIEW,에메리우스 측 인물들이 유키와 존의 힘을 언급하는 악역 장면. SCENARIO_ASSET_ID=NONE.,"base/small 교차 비교와 공개 영문 스크립트의 장면 순서·화자·의미를 보조 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",일부 어휘 또는 화자는 실제 장면 청취가 필요함. 영문판 표현을 일본어 원문 증거로 단정하지 않음. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_008b,0x8B,4,54.000,58.000,コーネル,ここで、あの力を使うっていうのか。,だから滲みれるんじゃないのか / というのか,ここで、あの力を使うっていうのか。,NEEDS_AUDIO_REVIEW,여기서 그 힘을 쓰겠다는 거냐?,NEEDS_AUDIO_REVIEW,에메리우스 측 인물들이 유키와 존의 힘을 언급하는 악역 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_008b,0x8B,5,58.000,65.000,ヴィオレッタ,だから、閉めれるんじゃないの。さあ、ゾーンの力を配見しようじゃない。,だから滲みれるんじゃないの / さあゾーンの力を拝見しようじゃない,だから試せるんじゃないの。さあ、ゾーンの力を拝見しようじゃない。,NEEDS_AUDIO_REVIEW,"그러니 시험해 볼 수 있는 거잖아. 자, 존의 힘을 구경해 보자고.",NEEDS_AUDIO_REVIEW,에메리우스 측 인물들이 유키와 존의 힘을 언급하는 악역 장면. SCENARIO_ASSET_ID=NONE.,"base/small 교차 비교와 공개 영문 스크립트의 장면 순서·화자·의미를 보조 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",일부 어휘 또는 화자는 실제 장면 청취가 필요함. 영문판 표현을 일본어 원문 증거로 단정하지 않음. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0090,0x90,0,7.850,12.600,ヘクト,,,世界の記憶から消えてしまうべきなのです。,MANUAL_AUDIO_THREE_CHANNEL_REVIEW,세상의 기억에서 사라져야 하는 건……,REVIEWED_CONTEXT,그리프의 경고와 에메리우스의 선언이 이어지는 기억 장면.,RUNTIME_SLOT0_CAPTURE+WHISPER_SMALL_MIX_LEFT_RIGHT+STREAM_007B_DUPLICATE_LINE,stream 0x7B에서 헥트의 동일 발화가 이미 검수되어 화자와 원문을 교차 확인함.
gr3_stream_0090,0x90,1,13.900,15.950,ヘクト,,,このバース界だけが。,MANUAL_AUDIO_THREE_CHANNEL_REVIEW,이 버스계뿐입니다.,REVIEWED_CONTEXT,그리프의 경고와 에메리우스의 선언이 이어지는 기억 장면.,RUNTIME_SLOT0_CAPTURE+WHISPER_SMALL_MIX_LEFT_RIGHT+STREAM_007B_DUPLICATE_LINE,앞 문장의 목적어를 뒤에서 강조하는 도치문으로 자연스럽게 번역함.
gr3_stream_0090,0x90,2,17.650,20.300,グリフ,,,愛を忘れてはならぬ。,MANUAL_AUDIO_THREE_CHANNEL_REVIEW,사랑을 잊어서는 안 된다.,REVIEWED_CONTEXT,그리프의 경고와 에메리우스의 선언이 이어지는 기억 장면.,RUNTIME_SLOT0_CAPTURE+WHISPER_SMALL_MIX_LEFT_RIGHT+CHARACTER_GUIDE,세 채널 전사가 일치하며 그리프의 말투를 유지함.
gr3_stream_0090,0x90,3,21.300,29.550,グリフ,,,"お前の愛こそが、兄を、そして世界を救うのです。",MANUAL_AUDIO_THREE_CHANNEL_REVIEW,"네 사랑이야말로 오빠와, 그리고 세상을 구할 것이다.",REVIEWED_CONTEXT,그리프의 경고와 에메리우스의 선언이 이어지는 기억 장면.,RUNTIME_SLOT0_CAPTURE+WHISPER_SMALL_MIX_LEFT_RIGHT+CHARACTER_GUIDE,기존 base의 お前の愛をそば와 アニ를 세 채널 공통 결과로 교정함.
gr3_stream_0090,0x90,4,30.750,34.850,エメリウス,,,我こそがこの世界に君臨する。,MANUAL_AUDIO_THREE_CHANNEL_REVIEW,이 세상을 지배할 자는 바로 나다.,REVIEWED_CONTEXT,그리프의 경고와 에메리우스의 선언이 이어지는 기억 장면.,RUNTIME_SLOT0_CAPTURE+WHISPER_SMALL_MIX_LEFT_RIGHT+SCENE_CONTEXT,세 채널이 君臨する로 수렴하며 선언의 화자는 문맥상 에메리우스로 분류함.
gr3_stream_0091,0x91,0,0.000,4.000,宿屋の女主人,ほーなぁ、しっかりこっち入れておやるよ!,ほーな、しっかりこしいでておやりよ。,ほら、しっかり腰入れておやりよ！,NEEDS_AUDIO_REVIEW,"자, 허리에 힘을 제대로 줘!",NEEDS_AUDIO_REVIEW,멘디 여관 주방에서 알피나가 빵을 만드는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0091,0x91,1,5.000,7.000,アルフィナ,よし!,よし。,よし！,NEEDS_AUDIO_REVIEW,좋아!,NEEDS_AUDIO_REVIEW,멘디 여관 주방에서 알피나가 빵을 만드는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0091,0x91,2,12.000,14.000,宿屋の女主人,うとうの日が強すぎだよ!,武装の火が強すぎだよ。,その火が強すぎだよ！,NEEDS_AUDIO_REVIEW,불이 너무 세잖아!,NEEDS_AUDIO_REVIEW,멘디 여관 주방에서 알피나가 빵을 만드는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0091,0x91,3,14.000,16.000,アルフィナ,あ、はい!,あ、はい。,あ、はい！,NEEDS_AUDIO_REVIEW,"아, 네!",NEEDS_AUDIO_REVIEW,멘디 여관 주방에서 알피나가 빵을 만드는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0091,0x91,4,21.000,22.000,アルフィナ,みっしょ!,よっしゃ。,よいしょ！,NEEDS_AUDIO_REVIEW,영차!,NEEDS_AUDIO_REVIEW,멘디 여관 주방에서 알피나가 빵을 만드는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0091,0x91,5,24.000,27.000,アルフィナ,早く帰ってこないかな、ユウキ!,早く帰ってこないかな、ユウキ。,早く帰ってこないかな、ユウキ！,NEEDS_AUDIO_REVIEW,"유키, 빨리 돌아오면 좋겠다!",NEEDS_AUDIO_REVIEW,멘디 여관 주방에서 알피나가 빵을 만드는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0098,0x98,0,10.960,13.500,ルイリ,,,もうやめましょう。,NEEDS_AUDIO_REVIEW,이제 그만해요.,DRAFT_CONTEXT_REVIEWED,바쿠라 촌락에서 루이리가 마을 사람들의 행동을 말린다.,SAVESTATE_5B659BED_SLOT10_REQUEST_SLOT0_SAMPLE_0x4A6_PROGRESS_16_817_SECONDS+SEPARATED_CHANNEL_WHISPER_SMALL_WORD_TIMESTAMPS+FRAME_REVIEW,기존 0~30초 반복 자동 전사를 폐기하고 겹침 구간 재인식으로 복원했다.
gr3_stream_0098,0x98,1,14.420,18.500,ルイリ,,,こんなこと続けて、何になるっていうの？,NEEDS_AUDIO_REVIEW,이런 걸 계속해서 / 대체 뭐가 된다는 거예요?,DRAFT_CONTEXT_REVIEWED,루이리가 커뮤트를 기다리며 시설을 손질하는 일의 의미를 따진다.,SAVESTATE_5B659BED_SLOT10_REQUEST_SLOT0_SAMPLE_0x4A6_PROGRESS_16_817_SECONDS+SEPARATED_CHANNEL_WHISPER_SMALL_WORD_TIMESTAMPS+SAVESTATE_FRAME_REVIEW,1009 ticks가 이 발화 안에 들어오고 상태저장 화면의 루이리 동작과 일치한다.
gr3_stream_0098,0x98,2,27.040,30.500,老婆,,,何言ってるんだい、ルイリちゃん。,NEEDS_AUDIO_REVIEW,"무슨 소리니, 루이리.",DRAFT_CONTEXT_REVIEWED,노파가 루이리의 반발을 타이른다.,SEPARATED_LEFT_RIGHT_MID_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,세 채널의 공통 인식과 화자 말투를 대조했다.
gr3_stream_0098,0x98,3,31.140,38.500,老婆,,,いつでもコミュート様をお迎えできるように、ちゃんとお手入れしとかないと。,NEEDS_AUDIO_REVIEW,언제든 커뮤트 님을 맞이할 수 있게 / 제대로 손질해 둬야지.,DRAFT_CONTEXT_REVIEWED,노파가 커뮤트를 맞을 준비로 시설을 손질해야 한다고 말한다.,SEPARATED_LEFT_RIGHT_MID_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,기존 번역의 신인은 프로젝트 용어 커뮤트로 통일했다.
gr3_stream_0098,0x98,4,39.640,40.900,ルイリ,,,来ないじゃない！,NEEDS_AUDIO_REVIEW,오지 않잖아!,DRAFT_CONTEXT_REVIEWED,루이리가 기다려도 커뮤트가 오지 않는다고 반박한다.,OVERLAPPING_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,좌우·혼합 채널에서 동일하게 인식됐다.
gr3_stream_0098,0x98,5,43.880,45.300,ルイリ,,,もう2年よ。,NEEDS_AUDIO_REVIEW,벌써 2년이나 됐어.,DRAFT_CONTEXT_REVIEWED,루이리가 기다린 기간이 2년이라고 말한다.,OVERLAPPING_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,짧은 독립 발화로 분리했다.
gr3_stream_0098,0x98,6,45.900,51.200,ルイリ,,,待ってるだけじゃ駄目なんだわ。自分から動かなきゃ何も変わらないのよ！,NEEDS_AUDIO_REVIEW,기다리기만 해선 안 돼. / 우리가 움직이지 않으면 아무것도 변하지 않아!,DRAFT_CONTEXT_REVIEWED,루이리가 수동적으로 기다리는 태도를 비판한다.,OVERLAPPING_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,연속된 두 절을 한 개의 2줄 자막으로 묶고 다음 화자 직전으로 종료했다.
