mdt,scene_id,record_id,resource_id,class,subtype,message_id,message_header_offset,message_text_offset,window,window_size,raw_hex,exact_hash,structure_hash,prefix_hex,suffix_hex,observed_control_bytes
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0024,0x002A9E02,0x002A9E07,post16,16,02 05 00 05 00 00 8e 94 0f 00 05 00 06 00 00 a6,caf6d7c6a2057a62bb8be45c419cdc94880eceab943b9788535ed857363035b3,5398e73fd09f9be70d351706af0aa96c092b68740491af9ef2535c79491b5009,02 05 00 05 00 00 8e 94,0f 00 05 00 06 00 00 a6,02 05 00 05 00 00 0F 00 05 00 06 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0024,0x002A9E02,0x002A9E07,post32,32,02 05 00 05 00 00 8e 94 0f 00 05 00 06 00 00 a6 95 0f 00 10 30 19 09 0d 0a a0 00 40 01 c0 00 50,fcd066d4ca2b01c58f721cd16744e8c1ffc784c201f92a0d2abf74b67f9b682d,6834c54497fd29c529498d543a485222d7a5b4010ea9a468d704334ca2cd73b1,02 05 00 05 00 00 8e 94,0a a0 00 40 01 c0 00 50,02 05 00 05 00 00 0F 00 05 00 06 00 00 0F 00 10 19 09 0D 0A 00 01 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0025,0x002A9E44,0x002A9E49,pre32,32,05 00 05 00 00 8e 94 0f 00 05 00 06 00 00 a6 95 0f 00 10 30 19 09 0d 0a a0 00 40 01 c0 00 50 00,e26ca3dc2008414c83bc9a79c64ee380c2342dca886c819595b48e0266f693c9,97fbb12654c900cd531b8713fe45ed9d2ea046db3f84dcd6210b27389b9fe70c,05 00 05 00 00 8e 94 0f,a0 00 40 01 c0 00 50 00,05 00 05 00 00 0F 00 05 00 06 00 00 0F 00 10 19 09 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0025,0x002A9E44,0x002A9E49,pre16,16,0f 00 10 30 19 09 0d 0a a0 00 40 01 c0 00 50 00,98ab97a0f6fa137996e6dbcdf40c2d304937cf1ebdb78cfed79500a7e9224a54,299bc4ba3b1c8b71e82399aa7b533da593e6660f1309bfe296d28e34adda5258,0f 00 10 30 19 09 0d 0a,a0 00 40 01 c0 00 50 00,0F 00 10 19 09 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0025,0x002A9E44,0x002A9E49,pre8,8,a0 00 40 01 c0 00 50 00,ccb606550ff2a3af1e6dac69a6fe86cd399209ad4195c1395f17ab07f5644c8d,39292bf8ce971879aeb96c32dc87b8aefc145863fdfe90b8bf5e9424dc952425,a0 00 40 01 c0 00 50 00,a0 00 40 01 c0 00 50 00,00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0025,0x002A9E44,0x002A9E49,message_header,5,02 0e 00 07 00,f1d5591bde4a23300d7d2b048da674a904ae661f280bc6d96ca53da51b0adf23,b008d73242dd422350d98a563be9519a9716f2bf098f1f24c1b777602ca0410f,02 0e 00 07 00,02 0e 00 07 00,02 0E 00 07 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0025,0x002A9E44,0x002A9E49,post8,8,02 05 00 05 00 00 a6 95,938bcdf02168edc5ee2c213f2d23c792de3210a02c0b3d3024ec8cdee16d3954,2fb2d500912f5d3001ee28242d49ab0f1cdd6244ae67904fc358f38056688d80,02 05 00 05 00 00 a6 95,02 05 00 05 00 00 a6 95,02 05 00 05 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0025,0x002A9E44,0x002A9E49,post16,16,02 05 00 05 00 00 a6 95 0f 00 05 00 06 00 00 d4,93413e947879dcb73ed6f77430152f80ee4841636c3ee19b5af017996f65d59d,5398e73fd09f9be70d351706af0aa96c092b68740491af9ef2535c79491b5009,02 05 00 05 00 00 a6 95,0f 00 05 00 06 00 00 d4,02 05 00 05 00 00 0F 00 05 00 06 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0025,0x002A9E44,0x002A9E49,post32,32,02 05 00 05 00 00 a6 95 0f 00 05 00 06 00 00 d4 b7 0f 00 10 30 63 09 0d 0a b8 00 40 01 90 00 3c,3af0fc2458c9765d46636d6a10587fd4a6811a258f00685f8ea7a3b2f3af255a,c50b536eff21cd41ecfb1876ebf45ea513b84c76decfafd26d704cebae15d701,02 05 00 05 00 00 a6 95,0a b8 00 40 01 90 00 3c,02 05 00 05 00 00 0F 00 05 00 06 00 00 0F 00 10 09 0D 0A 00 01 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0026,0x002A9EA1,0x002A9EA6,pre32,32,05 00 05 00 00 a6 95 0f 00 05 00 06 00 00 d4 b7 0f 00 10 30 63 09 0d 0a b8 00 40 01 90 00 3c 00,81e3d01532d638da85b4017df0b20deb619cac3a764ef02e34637798a3ef17b2,fe6a109f23e54a16338cfbf920a5328ef5cd2bdfdf48f2a3ae721b331e663c0b,05 00 05 00 00 a6 95 0f,b8 00 40 01 90 00 3c 00,05 00 05 00 00 0F 00 05 00 06 00 00 0F 00 10 09 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0026,0x002A9EA1,0x002A9EA6,pre16,16,0f 00 10 30 63 09 0d 0a b8 00 40 01 90 00 3c 00,6e709414da482971bbef782a0d8a0756f8bf591f0a5b61a47c4587e0aaead996,7993136604d3affdf7f4297c0772ef22ae8ddfbeb6b92045e7fcf9c0a160eea9,0f 00 10 30 63 09 0d 0a,b8 00 40 01 90 00 3c 00,0F 00 10 09 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0026,0x002A9EA1,0x002A9EA6,pre8,8,b8 00 40 01 90 00 3c 00,578a78ebc9b47a4536b3ed3da50bd7db18241d2022d618736151faf22c7a9e2d,39292bf8ce971879aeb96c32dc87b8aefc145863fdfe90b8bf5e9424dc952425,b8 00 40 01 90 00 3c 00,b8 00 40 01 90 00 3c 00,00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0026,0x002A9EA1,0x002A9EA6,message_header,5,02 0e 00 0c 00,92cc0fcd29c102f6d621c448535efc214ea652ab8d953567c055e81a349ec83d,b008d73242dd422350d98a563be9519a9716f2bf098f1f24c1b777602ca0410f,02 0e 00 0c 00,02 0e 00 0c 00,02 0E 00 0C 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0026,0x002A9EA1,0x002A9EA6,post8,8,02 05 00 05 00 00 d4 b7,17b984cb2198fdfd04a014cb8215bf2ccc316c15d2c52f4e21f49429be382eaf,2fb2d500912f5d3001ee28242d49ab0f1cdd6244ae67904fc358f38056688d80,02 05 00 05 00 00 d4 b7,02 05 00 05 00 00 d4 b7,02 05 00 05 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0026,0x002A9EA1,0x002A9EA6,post16,16,02 05 00 05 00 00 d4 b7 0f 00 05 00 06 00 00 da,b1bbc3417836319922bb79d7f66823ab23bf0c4c2e66faa106809fd9858ab918,5398e73fd09f9be70d351706af0aa96c092b68740491af9ef2535c79491b5009,02 05 00 05 00 00 d4 b7,0f 00 05 00 06 00 00 da,02 05 00 05 00 00 0F 00 05 00 06 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0026,0x002A9EA1,0x002A9EA6,post32,32,02 05 00 05 00 00 d4 b7 0f 00 05 00 06 00 00 da 37 20 00 10 30 c1 0a 03 00 02 0f 06 00 10 30 65,9ea4b0674445f04c28b7b09fa61ce7ddf9a95a2315c3de97df4a2260b44c8cab,2eca7e005937d9f10dce3a9e95010433c4d9f337e9dc0cf3e37bbee478db919b,02 05 00 05 00 00 d4 b7,00 02 0f 06 00 10 30 65,02 05 00 05 00 00 0F 00 05 00 06 00 00 00 10 0A 03 00 02 0F 06 00 10
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0027,0x002A9F1B,0x002A9F20,pre32,32,a0 20 f0 d9 d6 a0 a7 f0 95 98 08 9b 79 9c 95 98 bd a0 46 0d ff 00 0d 0a b8 00 40 01 90 00 3c 00,aa28b2f63209edc6a87463ea697062fad05dce36390d0706167c39fdec2f5732,a418e238dd75211ab2237d573ee16c7c1577572e55b39ad4bed08721f1766c58,a0 20 f0 d9 d6 a0 a7 f0,b8 00 40 01 90 00 3c 00,F0 F0 08 0D FF 00 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0027,0x002A9F1B,0x002A9F20,pre16,16,bd a0 46 0d ff 00 0d 0a b8 00 40 01 90 00 3c 00,4c2fa32f3a8e8044ec5663be72d50d26234b2fe03b0d95e9ea8e70292b81d8f6,b2907f7f61bf588aa35f7ccc00ab899f60127b0cb507a81819e1d503168a561d,bd a0 46 0d ff 00 0d 0a,b8 00 40 01 90 00 3c 00,0D FF 00 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0027,0x002A9F1B,0x002A9F20,pre8,8,b8 00 40 01 90 00 3c 00,578a78ebc9b47a4536b3ed3da50bd7db18241d2022d618736151faf22c7a9e2d,39292bf8ce971879aeb96c32dc87b8aefc145863fdfe90b8bf5e9424dc952425,b8 00 40 01 90 00 3c 00,b8 00 40 01 90 00 3c 00,00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0027,0x002A9F1B,0x002A9F20,message_header,5,02 0e 00 08 00,62702a08c875adeaf54c6dae29e2b75a394c6d31ea3916f67d75bae4357e1347,b008d73242dd422350d98a563be9519a9716f2bf098f1f24c1b777602ca0410f,02 0e 00 08 00,02 0e 00 08 00,02 0E 00 08 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0027,0x002A9F1B,0x002A9F20,post8,8,0d 0a 90 00 40 01 e0 00,d94f28a851bd480be0a62578adc65231a889762e7572fe949d09220e3f544806,c9972d3422aa6d4a5eb8230ad1326bffb9c13e19c16aa91bde3c255bf01a5dd3,0d 0a 90 00 40 01 e0 00,0d 0a 90 00 40 01 e0 00,0D 0A 00 01 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0027,0x002A9F1B,0x002A9F20,post16,16,0d 0a 90 00 40 01 e0 00 50 00 22 0e 00 20 00 7b,7e2bcdb58a1cef6936a47215e246e952522f773cea73875c5cc200fa25d282ea,d4bd8742f02adfcdd9a64518ad5e57a7760f0ae94a7b0915159e2de82ddc4461,0d 0a 90 00 40 01 e0 00,50 00 22 0e 00 20 00 7b,0D 0A 00 01 00 00 0E 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0027,0x002A9F1B,0x002A9F20,post32,32,0d 0a 90 00 40 01 e0 00 50 00 22 0e 00 20 00 7b 95 44 21 75 c2 92 a0 3b f2 c5 f0 08 77 95 96 b4,9880e1cc049cb3eb5fc9b7e289725ed681896bfa055cbd1e3d3b7f3d4c15395a,16848be5dbaea14130adaeffb4d88d5bc228baf9f6d7a9c3b8638e369cb35c71,0d 0a 90 00 40 01 e0 00,f2 c5 f0 08 77 95 96 b4,0D 0A 00 01 00 00 0E 00 00 F2 F0 08
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0028,0x002A9F4D,0x002A9F52,pre32,32,94 bb 7e 95 98 bd 7e bb 08 80 f0 be bb be 9c 77 84 9b 46 0d ff 00 0d 0a 90 00 40 01 e0 00 50 00,81f596216a04bf5821990d2893eb670b80e84b2eb04ed3416f84e49e53ddb58d,7d5872658e4717ea60ae56e0ae82af97b5fdd519389232fbbc220ddf4c98a9fb,94 bb 7e 95 98 bd 7e bb,90 00 40 01 e0 00 50 00,08 F0 0D FF 00 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0028,0x002A9F4D,0x002A9F52,pre16,16,84 9b 46 0d ff 00 0d 0a 90 00 40 01 e0 00 50 00,07c52a41eac01e934990d50e6da16f611cb349643b79efe97e3a859424ce8868,b2907f7f61bf588aa35f7ccc00ab899f60127b0cb507a81819e1d503168a561d,84 9b 46 0d ff 00 0d 0a,90 00 40 01 e0 00 50 00,0D FF 00 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0028,0x002A9F4D,0x002A9F52,pre8,8,90 00 40 01 e0 00 50 00,01fc127ecfe78c7c933e4680d1dbea06888b60127cbbc77fdc798a1e909653ba,39292bf8ce971879aeb96c32dc87b8aefc145863fdfe90b8bf5e9424dc952425,90 00 40 01 e0 00 50 00,90 00 40 01 e0 00 50 00,00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0028,0x002A9F4D,0x002A9F52,message_header,5,22 0e 00 20 00,7013c6239d9297305e732ff7d6efa2663123a6d1646ba4ec061f85d718644e37,23cbac90360ddc041406896fc793d07b840f63eda93e4be4ee83051e7575ee3f,22 0e 00 20 00,22 0e 00 20 00,0E 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0028,0x002A9F4D,0x002A9F52,post8,8,0d 0a a0 00 40 01 c0 00,06593717a2ac82ff11398304c23b726d0b942ad48a1ef1cdd5a9f65e5c6424eb,c9972d3422aa6d4a5eb8230ad1326bffb9c13e19c16aa91bde3c255bf01a5dd3,0d 0a a0 00 40 01 c0 00,0d 0a a0 00 40 01 c0 00,0D 0A 00 01 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0028,0x002A9F4D,0x002A9F52,post16,16,0d 0a a0 00 40 01 c0 00 3c 00 02 0e 00 08 00 ce,84a470fd7f930187e3de4dcee41ae7385299b593d4781abf2fa71248ce389c8a,f5aa7232d4dd33742e9f0da9533995091e8546bc6615a499283c3d09bb6f5538,0d 0a a0 00 40 01 c0 00,3c 00 02 0e 00 08 00 ce,0D 0A 00 01 00 00 02 0E 00 08 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0028,0x002A9F4D,0x002A9F52,post32,32,0d 0a a0 00 40 01 c0 00 3c 00 02 0e 00 08 00 ce f5 9d 75 bd c0 84 9c 77 93 bf 43 08 ad bb 95 21,80c3bb18be62b7c7853456485ff6035e08b005fa20aacdda746afc80a8115f56,c017677074d90d184fdea95d8b107a0bcb38c62440c370d9b71e23b491c07e3a,0d 0a a0 00 40 01 c0 00,93 bf 43 08 ad bb 95 21,0D 0A 00 01 00 00 02 0E 00 08 00 F5 08
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0029,0x002A9F98,0x002A9F9D,pre32,32,c1 08 80 f0 be bb be 9c 77 44 f6 2e f6 99 b4 75 bd a0 44 0d ff 00 0d 0a a0 00 40 01 c0 00 3c 00,4e54824214ffa856f67ef0804f73d0c945c719f2414dc808c78ea8cb8ed53942,43a7563dca080b9faee29efbefd977769f3a7da2d1ec51d1003155a42ac85b6e,c1 08 80 f0 be bb be 9c,a0 00 40 01 c0 00 3c 00,08 F0 F6 F6 0D FF 00 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0029,0x002A9F98,0x002A9F9D,pre16,16,bd a0 44 0d ff 00 0d 0a a0 00 40 01 c0 00 3c 00,6381eb6578f43baf42b82073be97a9bf2d48d1e0686964966264f2f7bc16b87f,b2907f7f61bf588aa35f7ccc00ab899f60127b0cb507a81819e1d503168a561d,bd a0 44 0d ff 00 0d 0a,a0 00 40 01 c0 00 3c 00,0D FF 00 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0029,0x002A9F98,0x002A9F9D,pre8,8,a0 00 40 01 c0 00 3c 00,1007297af4e7f187ceba560b8dc1062120794a6b05bd3a096e2ecc1d8723702f,39292bf8ce971879aeb96c32dc87b8aefc145863fdfe90b8bf5e9424dc952425,a0 00 40 01 c0 00 3c 00,a0 00 40 01 c0 00 3c 00,00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0029,0x002A9F98,0x002A9F9D,message_header,5,02 0e 00 08 00,62702a08c875adeaf54c6dae29e2b75a394c6d31ea3916f67d75bae4357e1347,b008d73242dd422350d98a563be9519a9716f2bf098f1f24c1b777602ca0410f,02 0e 00 08 00,02 0e 00 08 00,02 0E 00 08 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0029,0x002A9F98,0x002A9F9D,post8,8,03 00 00 0f 06 01 02 03,b545771320087bdf2dd1095ab818e29503a3bf395d22e43bf2d89eb233286459,f200e49736fb1438ccd5cf23c24847b65772770d3d0f163c078b80499a4bcc52,03 00 00 0f 06 01 02 03,03 00 00 0f 06 01 02 03,03 00 00 0F 06 01 02 03
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0029,0x002A9F98,0x002A9F9D,post16,16,03 00 00 0f 06 01 02 03 00 05 0f 06 01 10 30 c0,70928d4bb40945cdfa002993c5dc5b4bace055b222b31b746511769919267333,582e72e12f32895bac97941d3a53e0bc1eaad08278deb259722afdf204ef77c7,03 00 00 0f 06 01 02 03,00 05 0f 06 01 10 30 c0,03 00 00 0F 06 01 02 03 00 05 0F 06 01 10
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0029,0x002A9F98,0x002A9F9D,post32,32,03 00 00 0f 06 01 02 03 00 05 0f 06 01 10 30 c0 0a 0d 0a b0 00 40 01 a0 00 28 00 12 0e 00 0f 00,4ea211461a139e28fe4c322d5c1e25fee3c29e46e0810933d4fe85a3c420393d,64953fe5e16da9feba5f765584cb2087b9b6ceba678ccfd8ed33e2b232074b8f,03 00 00 0f 06 01 02 03,00 28 00 12 0e 00 0f 00,03 00 00 0F 06 01 02 03 00 05 0F 06 01 10 0A 0D 0A 00 01 00 00 12 0E 00 0F 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0030,0x002AA006,0x002AA00B,pre32,32,86 a0 a7 f0 7f 08 37 f0 c8 cf a0 3b f2 c5 f0 9c c2 93 46 0d ff 00 0d 0a a0 00 40 01 c0 00 28 00,a8323fb90a34327c707d443f9b264e6169bce1adb97664f3f96feebbde4ed9ab,5aceac100c826408f35340ef7c315658c866f29510c485d23b9cd7246a3e8043,86 a0 a7 f0 7f 08 37 f0,a0 00 40 01 c0 00 28 00,F0 08 F0 F2 F0 0D FF 00 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0030,0x002AA006,0x002AA00B,pre16,16,c2 93 46 0d ff 00 0d 0a a0 00 40 01 c0 00 28 00,37bda47c27d356e6795122905f9fc7a7aed28811708e9479a9fe09dc240bffb1,b2907f7f61bf588aa35f7ccc00ab899f60127b0cb507a81819e1d503168a561d,c2 93 46 0d ff 00 0d 0a,a0 00 40 01 c0 00 28 00,0D FF 00 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0030,0x002AA006,0x002AA00B,pre8,8,a0 00 40 01 c0 00 28 00,5d5b173c87af9ccaabd7823e99647d46c9c344a3c06b96e3f35313422e7fcb41,39292bf8ce971879aeb96c32dc87b8aefc145863fdfe90b8bf5e9424dc952425,a0 00 40 01 c0 00 28 00,a0 00 40 01 c0 00 28 00,00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0030,0x002AA006,0x002AA00B,message_header,5,02 0e 00 08 00,62702a08c875adeaf54c6dae29e2b75a394c6d31ea3916f67d75bae4357e1347,b008d73242dd422350d98a563be9519a9716f2bf098f1f24c1b777602ca0410f,02 0e 00 08 00,02 0e 00 08 00,02 0E 00 08 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0030,0x002AA006,0x002AA00B,post8,8,02 02 05 00 05 00 00 da,23caf4f02ee1f3f9e223de14fc147161dab9ab8bf07fd2729ade840dd76ebc1e,50765bafb54df641240755f0e64b9805415da89b59d62d5edad3398c7e578b22,02 02 05 00 05 00 00 da,02 02 05 00 05 00 00 da,02 02 05 00 05 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0030,0x002AA006,0x002AA00B,post16,16,02 02 05 00 05 00 00 da 37 20 00 05 00 06 00 00,5c9fe95bfc550ea7a8e161f52c9b8bbf5e3b0cb463bdeed2ad942d707f396c83,1c0f11390bf5c8463cdf7093537bb293826f2e843d3f55c2daa5e7b317c4721a,02 02 05 00 05 00 00 da,37 20 00 05 00 06 00 00,02 02 05 00 05 00 00 00 05 00 06 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0030,0x002AA006,0x002AA00B,post32,32,02 02 05 00 05 00 00 da 37 20 00 05 00 06 00 00 c6 02 41 00 10 30 eb 0b 03 00 02 0f 06 00 10 30,1b35672315e8afdee46aa2a71a01d15614a94ff79946abae966d75ce25b00be3,4058a10850d1ccb0981d91c7ca1c6edba160af78f078b84ba005152db121eb28,02 02 05 00 05 00 00 da,03 00 02 0f 06 00 10 30,02 02 05 00 05 00 00 00 05 00 06 00 00 02 00 10 0B 03 00 02 0F 06 00 10
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0031,0x002AA080,0x002AA085,pre32,32,08 86 a0 a7 f0 95 98 21 81 f0 a0 3b f2 c5 f0 9c c2 93 44 0d ff 00 0d 0a b8 00 40 01 90 00 3c 00,8bb9d28cadad5c2f7845fba15cf7ac798a0c5588e01b8e42f4c2b1e00917486e,3ae7137e79087f7734304913160a7da698a4bd9e8850399e6749c265d78b2aa9,08 86 a0 a7 f0 95 98 21,b8 00 40 01 90 00 3c 00,08 F0 F0 F2 F0 0D FF 00 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0031,0x002AA080,0x002AA085,pre16,16,c2 93 44 0d ff 00 0d 0a b8 00 40 01 90 00 3c 00,3557fd7d4bf702f0feebf3962c85314f0b587c88f8bb54eab77208d99bef52d3,b2907f7f61bf588aa35f7ccc00ab899f60127b0cb507a81819e1d503168a561d,c2 93 44 0d ff 00 0d 0a,b8 00 40 01 90 00 3c 00,0D FF 00 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0031,0x002AA080,0x002AA085,pre8,8,b8 00 40 01 90 00 3c 00,578a78ebc9b47a4536b3ed3da50bd7db18241d2022d618736151faf22c7a9e2d,39292bf8ce971879aeb96c32dc87b8aefc145863fdfe90b8bf5e9424dc952425,b8 00 40 01 90 00 3c 00,b8 00 40 01 90 00 3c 00,00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,SCN_00030100_00740000_0031,0x002AA080,0x002AA085,message_header,5,02 0e 00 08 00,62702a08c875adeaf54c6dae29e2b75a394c6d31ea3916f67d75bae4357e1347,b008d73242dd422350d98a563be9519a9716f2bf098f1f24c1b777602ca0410f,02 0e 00 08 00,02 0e 00 08 00,02 0E 00 08 00
