id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
ENEMY_0082_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,81,,81,0x1B7450,,E2 ED B1 D1 27 CA,メルクバード,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1B7380; record_size=0x379
ENEMY_0083_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,82,,82,0x1B7830,,D1 B1 EB B5 EA CA ED,バクラコンドル,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1B7700; record_size=0x2D8
ENEMY_0084_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,83,,83,0x1B7B20,,CA EB B6 CF A6 CA,ドラゴノイド,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1B7A00; record_size=0x384
ENEMY_0085_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,84,,84,0x1B7EC0,,EC B8 27 CA DF EA,リザードマン,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1B7E00; record_size=0x706
ENEMY_0086_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,85,,85,0x1B85F0,,EB C4 AF 27 E0 EA B1,ラッキーミンク,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1B8580; record_size=0x9A2
ENEMY_0087_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,86,,86,0x1B8FC0,,EB C4 AF 27 E0 EA B1,ラッキーミンク,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1B8F80; record_size=0x1A0
ENEMY_0088_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,87,,87,0x1B9280,,EB C4 AF 27 E0 EA B1,ラッキーミンク,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1B9180; record_size=0x3FF
ENEMY_0089_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,88,,88,0x1B96B0,,BD A6 D7 ED,セイブル,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1B9580; record_size=0x2B2
ENEMY_0090_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,89,,89,0x1B9980,,DC 20 F0 A6 C9 D1 CC 27,ホワイトバニー,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1B9880; record_size=0x2C8
ENEMY_0091_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,90,,90,0x1B9C90,,CF A8 C7 A5 AD EB D4 C4 C5,ノウティカラビッツ,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1B9B80; record_size=0x39A
ENEMY_0092_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,91,,91,0x1BA050,,ED 27 D2 BB,ルーパス,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1B9F80; record_size=0x34E
ENEMY_0093_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,92,,92,0x1BA410,,AF EA B2 ED 27 D2 BB,キングルーパス,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BA300; record_size=0x2DD
ENEMY_0094_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,93,,93,0x1BA720,,B7 EA C2 27 CA EB B6 EA,サンダードラゴン,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BA600; record_size=0x284
ENEMY_0095_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,94,,94,0x1BA9D0,,AF EA B2 BB CA EE A6 B1,キングスドレイク,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BA900; record_size=0x544
ENEMY_0096_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,95,,95,0x1BAF50,,ED 27 D2 BB 2E F1 6A F1 31 F1,ルーパス竜騎兵,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BAE80; record_size=0x1A0
ENEMY_0097_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,96,,96,0x1BB180,,AF EA B2 BB CB A6 C9,キングスナイト,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BB080; record_size=0x32B
ENEMY_0098_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,97,,97,0x1BB4E0,,BB B3 ED C9 EA CB A6 C9,スケルトンナイト,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BB400; record_size=0x19F
ENEMY_0099_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,98,,98,0x1BB700,,C0 27 EA DD 27 EA,ゾーンボーン,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BB600; record_size=0x23D
ENEMY_0100_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,99,,99,0x1BB990,,5F 57 66 76 EB F0 50 F1,がいこつ戦士,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BB880; record_size=0x19D
ENEMY_0101_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,100,,100,0x1BBB80,,B6 27 BB C9,ゴースト,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BBA80; record_size=0x3A4
ENEMY_0102_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,101,,101,0x1BBF50,,C8 E6 EB E1 C1 A8 EF BB,デュラムタウロス,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BBE80; record_size=0x3A4
ENEMY_0103_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,102,,102,0x1BC350,,C8 E6 EB E1 C1 A8 EF BB,デュラムタウロス,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BC280; record_size=0x3A1
ENEMY_0104_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,103,,103,0x1BC750,,C8 E6 EB E1 C1 A8 EB BB,デュラムタウラス,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BC680; record_size=0x327
ENEMY_0105_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,104,,104,0x1BCAE0,,EE C4 B1 AE 27 C2 27,レックガーダー,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BCA00; record_size=0x4AE
ENEMY_0106_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,105,,105,0x1BCFD0,,EE C4 B7 27 C8 27 E3 EA,レッサーデーモン,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BCF00; record_size=0x36C
ENEMY_0107_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,106,,106,0x1BD3B0,,42 F0 C1 F0 4A F0,大悪魔,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BD280; record_size=0x19F
ENEMY_0108_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,107,,107,0x1BD580,,C0 27 EA C8 D4 ED,ゾーンデビル,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BD480; record_size=0x19F
ENEMY_0109_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,108,,108,0x1BD780,,42 F0 C1 F0 4A F0,大悪魔,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BD680; record_size=0x3B9
ENEMY_0110_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,109,,109,0x1BDB70,,DF E0 27 C8 27 E3 EA,マミーデーモン,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BDA80; record_size=0x530
ENEMY_0111_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,110,,110,0x1BE0D0,,D7 EB C4 CA C8 27 E3 EA,ブラッドデーモン,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BE000; record_size=0x4EE
ENEMY_0112_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,111,,111,0x1BE600,,B2 EC 27 EA DF EA,グリーンマン,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BE500; record_size=0x5E4
ENEMY_0113_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,112,,112,0x1BEBE0,,A4 ED EB A8 CE,アルラウネ,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BEB00; record_size=0x55A
ENEMY_0114_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,113,,113,0x1BF160,,A4 ED EB A8 CE,アルラウネ,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BF080; record_size=0x87A
ENEMY_0115_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,114,,114,0x1BF9C0,,D3 E6 CA EB 28 BC F2 71 F1,ヒュドラ・中頭,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BF900; record_size=0x1A3
ENEMY_0116_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,115,,115,0x1BFC00,,D0 A6 CA EB BB 28 BC F2 71 F1,ハイドラス・中頭,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BFB00; record_size=0x1A2
ENEMY_0117_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,116,,116,0x1BFE00,,C1 F0 4A F0 80 8B F0 8C F0,悪魔の宝箱,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BFD00; record_size=0x19D
ENEMY_0118_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,117,,117,0x1C0000,,E0 E0 C4 B1,ミミック,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1BFF00; record_size=0x7ED
ENEMY_0119_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,118,,118,0x1C07C0,,E0 E0 C4 B1,ミミック,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C0700; record_size=0x7ED
ENEMY_0120_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,119,,119,0x1C0FC0,,E0 E0 C4 B1,ミミック,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C0F00; record_size=0x19D
ENEMY_0121_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,120,,120,0x1C1200,,E0 E0 C4 B1,ミミック,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C1100; record_size=0x399
ENEMY_0122_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,121,,121,0x1C15D0,,7A F2 D3 F1 31 F1,巨神兵,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C1500; record_size=0x389
ENEMY_0123_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,122,,122,0x1C19B0,,92 F1 80 8D F1 DD F1 D3 F1,森の守護神,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C1900; record_size=0x37E
ENEMY_0124_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,123,,123,0x1C1DB0,,B7 EA C2 27 CA EB B6 EA,サンダードラゴン,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C1C80; record_size=0x1A1
ENEMY_0125_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,124,,124,0x1C1F80,,AF EA B2 BB CA EE A6 B1,キングスドレイク,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C1E80; record_size=0x62E
ENEMY_0126_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,125,,125,0x1C25B0,,D3 E6 CA EB 28 3E F0 71 F1,ヒュドラ・左頭,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C2500; record_size=0x1A3
ENEMY_0127_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,126,,126,0x1C2800,,D0 A6 CA EB BB 28 3E F0 71 F1,ハイドラス・左頭,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C2700; record_size=0x62F
ENEMY_0128_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,127,,127,0x1C2E30,,D3 E6 CA EB 28 40 F0 71 F1,ヒュドラ・右頭,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C2D80; record_size=0x1A3
ENEMY_0129_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,128,,128,0x1C3080,,D0 A6 CA EB BB 28 40 F0 71 F1,ハイドラス・右頭,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C2F80; record_size=0x19D
ENEMY_0130_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,129,,129,0x1C3280,,57 80 6A 6A,いのしし,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C3180; record_size=0x122
ENEMY_0131_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,130,,130,0x1C3410,,E4 F2 80 92 F9 31 F1 3A,謎の傭兵A,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C3300; record_size=0x4EE
ENEMY_0132_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,131,,131,0x1C3900,,B5 27 CE ED 80 5D F0 69 F0,コーネルの手下,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C3800; record_size=0x122
ENEMY_0133_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,132,,132,0x1C3A90,,E4 F2 80 92 F9 31 F1 3B,謎の傭兵B,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C3980; record_size=0x350
ENEMY_0134_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,133,,133,0x1C3E10,,B5 27 CE ED,コーネル,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C3D00; record_size=0x894
ENEMY_0135_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,134,,134,0x1C4640,,B5 27 CE ED,コーネル,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C4600; record_size=0x929
ENEMY_0136_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,135,,135,0x1C4FC0,,B5 27 CE ED,コーネル,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C4F80; record_size=0x49E
ENEMY_0137_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,136,,136,0x1C5530,,CD F7 EA F0 8A F2 5D F0,剛鉄甲手,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C5480; record_size=0x620
ENEMY_0138_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,137,,137,0x1C5B90,,CD F7 EA F0 8A F2 5D F0,剛鉄甲手,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C5B00; record_size=0x1A0
ENEMY_0139_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,138,,138,0x1C5E00,,22 F0 A5 AC EE C4 C1,ヴィオレッタ,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C5D00; record_size=0x8AC
ENEMY_0140_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,139,,139,0x1C6640,,22 F0 A5 AC EE C4 C1,ヴィオレッタ,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C6600; record_size=0x98E
ENEMY_0141_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,140,,140,0x1C7000,,22 F0 A5 AC EE C4 C1,ヴィオレッタ,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C7000; record_size=0x19F
ENEMY_0142_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,141,,141,0x1C7300,,C8 E3 EA B7 A6 BC,デモンサイズ,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C7200; record_size=0x5C1
ENEMY_0143_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,142,,142,0x1C78B0,,C8 E3 EA B7 A6 BC,デモンサイズ,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C7800; record_size=0x8E6
ENEMY_0144_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,143,,143,0x1C8180,,C8 E3 EA B7 A6 BC,デモンサイズ,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C8100; record_size=0x69A
ENEMY_0145_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,144,,144,0x1C88A0,,DF B8 27 D7 EC 27 CA,マザーブリード,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=衝撃波; record_offset=0x1C8800; record_size=0x6AE
ENEMY_0146_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,145,,145,0x1C8FA0,,54 F9 D7 EC 27 CA,Ωブリード,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=ダークウェイブ; record_offset=0x1C8F00; record_size=0x6AE
ENEMY_0147_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,146,,146,0x1C96A0,,54 F9 D7 EC 27 CA,Ωブリード,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=ダークウェイブ; record_offset=0x1C9600; record_size=0x19F
ENEMY_0148_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,147,,147,0x1C9900,,54 F9 D7 EC 27 CA,Ωブリード,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1C9800; record_size=0x7D9
ENEMY_0149_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,148,,148,0x1CA0C0,,EF A8 28 A6 ED,ロウ・イル,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CA000; record_size=0x9EF
ENEMY_0150_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,149,,149,0x1CAAA0,,EF A8 28 A6 ED,ロウ・イル,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CAA00; record_size=0x7F0
ENEMY_0151_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,150,,150,0x1CB2C0,,47 F1 3F F7 CA B1 EF,水晶ドクロ,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CB200; record_size=0x521
ENEMY_0152_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,151,,151,0x1CB830,,A4 EA C8 C4 CA CA EB B6 EA,アンデッドドラゴン,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CB780; record_size=0x521
ENEMY_0153_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,152,,152,0x1CBDB0,,A4 EA C8 C4 CA CA EB B6 EA,アンデッドドラゴン,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CBD00; record_size=0x19E
ENEMY_0154_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,153,,153,0x1CC000,,C7 A5 A4 DF C9,ティアマト,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CBF00; record_size=0x1B5
ENEMY_0155_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,154,,154,0x1CC220,,7D F0 7E F0,本体,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CC100; record_size=0x195
ENEMY_0156_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,155,,155,0x1CC400,,7D F0 7E F0,本体,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CC300; record_size=0x19D
ENEMY_0157_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,156,,156,0x1CC600,,7D F0 7E F0,本体,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CC500; record_size=0x7C3
ENEMY_0158_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,157,,157,0x1CCD80,,E2 ED B1 B1 EC BB C1 ED 3A,メルククリスタルA,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CCD00; record_size=0x6B0
ENEMY_0159_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,158,,158,0x1CD480,,E2 ED B1 B1 EC BB C1 ED 3A,メルククリスタルA,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CD400; record_size=0x1A2
ENEMY_0160_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,159,,159,0x1CD700,,E2 ED B1 AE 27 C8 A5 A4 EA,メルクガーディアン,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CD600; record_size=0x6E1
