id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
FIELD_TABLE_0056,FIELD_TABLE,location_action_16bit_table,DATA/00061000.MDZ,00061000.MDT,table@0x48D180,00061000,2,0x48D1D8,,BA 00 E4 00 EA 00 D8 00 6C 00 9D 00,ジャンプする,점프하기,E0 01 EE 06 8A 01 07 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=7,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0057,FIELD_TABLE,location_action_16bit_table,DATA/00660400.MDZ,00660400.MDT,table@0x472F80,00660400,2,0x472FC0,,BB 00 ED 00 DF 00 CC 00 A4 00 20 00 AA 00 EA 00 C9 00 EB 00 EA 00 BB 00,スルマニア エントランス,수르마니아 입구,50 01 2C 01 31 01 12 01 58 01 20 00 18 08 01 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0058,FIELD_TABLE,location_action_16bit_table,DATA/00660300.MDZ,00660300.MDT,table@0x700700,00660300,4,0x700764,,BB 00 ED 00 DF 00 CC 00 A4 00 20 00 2C 03 B5 01,スルマニア 中庭,수르마니아 중정,50 01 2C 01 31 01 12 01 58 01 20 00 F5 04 7A 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0059,FIELD_TABLE,location_action_16bit_table,DATA/00660200.MDZ,00660200.MDT,table@0x40C400,00660200,4,0x40C468,,BB 00 ED 00 DF 00 CC 00 A4 00 20 00 FD 02 46 05,スルマニア 城内,수르마니아 성내,50 01 2C 01 31 01 12 01 58 01 20 00 4C 01 0C 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0060,FIELD_TABLE,location_action_16bit_table,DATA/00660000.MDZ,00660000.MDT,table@0x1BA680,00660000,0,0x1BA6AC,,BB 00 ED 00 DF 00 CC 00 A4 00 20 00 9B 03 11 04,スルマニア 横穴,수르마니아 옆굴,50 01 2C 01 31 01 12 01 58 01 20 00 26 01 1D 06,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=2,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0061,FIELD_TABLE,location_action_16bit_table,DATA/00660000.MDZ,00660000.MDT,table@0x1BA680,00660000,4,0x1BA6E0,,BB 00 ED 00 DF 00 CC 00 A4 00 20 00 0B 06 00 04,スルマニア 洞窟,수르마니아 동굴,50 01 2C 01 31 01 12 01 58 01 20 00 67 07 1D 06,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0062,FIELD_TABLE,location_action_16bit_table,DATA/00660100.MDZ,00660100.MDT,table@0x419E80,00660100,4,0x419EE8,,BB 00 ED 00 DF 00 CC 00 A4 00 20 00 E1 05 52 05 6B 03,スルマニア 礼拝堂,수르마니아 예배당,50 01 2C 01 31 01 12 01 58 01 20 00 8B 04 92 08 4E 07,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0063,FIELD_TABLE,location_action_16bit_table,DATA/00660500.MDZ,00660500.MDT,table@0x45C880,00660500,3,0x45C8E0,,BB 00 ED 00 DF 00 CC 00 A4 00 20 00 5F 05 80 00 7C 01 20 00 D4 01 57 01 8B 02,スルマニア 禍の塔 最上部,수르마니아 재앙의 탑 최상층,50 01 2C 01 31 01 12 01 58 01 20 00 AE 08 6C 08 6F 01 20 00 43 03 20 00 9F 02 47 01 B9 05,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=2,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0064,FIELD_TABLE,location_action_16bit_table,DATA/00480000.MDZ,00480000.MDT,table@0x348680,00480000,5,0x3486FE,,BB 00 ED 00 DF 00 CC 00 A4 00 28 00 BE 00 EF 00 20 00 51 05 71 06 80 00 16 05,スルマニア・ゼロ 廃墟の町,수르마니아 제로 폐허 마을,50 01 2C 01 31 01 12 01 58 01 20 00 7F 01 2B 01 20 00 5E 03 8F 01 20 00 31 01 6D 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=2,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0065,FIELD_TABLE,location_action_16bit_table,DATA/00361300.MDZ,00361300.MDT,table@0x480180,00361300,0,0x4801A0,,BB 00 27 00 D2 00 27 00 DF 00 27 00 B3 00 C4 00 C9 00,スーパーマーケット,슈퍼마켓,39 07 85 05 31 01 26 02,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=2,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0066,FIELD_TABLE,location_action_16bit_table,DATA/00690000.MDZ,00690000.MDT,table@0x767B80,00690000,4,0x767BEC,,C0 00 27 00 EA 00 B9 00 A9 00 ED 00 20 00 95 05 48 01 BB 00 ED 00 DF 00 CC 00 A4 00 30 01 2B 04,ゾーンシェル 崩壊スルマニア入口,존 셸 붕괴 수르마니아 입구,27 03 20 00 AB 06 20 00 D1 01 09 06 20 00 50 01 2C 01 31 01 12 01 58 01 20 00 18 08 01 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=5,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0067,FIELD_TABLE,location_action_16bit_table,DATA/00690000.MDZ,00690000.MDT,table@0x767B80,00690000,0,0x767BAC,,C0 00 27 00 EA 00 B9 00 A9 00 ED 00 20 00 81 02 91 02 73 01 CE 02,ゾーンシェル 突破地点,존 셸 돌파 지점,27 03 20 00 AB 06 20 00 1B 01 67 04 20 00 82 01 E0 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=4,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0068,FIELD_TABLE,location_action_16bit_table,DATA/00241300.MDZ,00241300.MDT,table@0x29F480,00241300,2,0x29F4CC,,C1 00 DB 00 BB 00 C9 00 EC 00 27 00 A1 00 51 01 9D 00,タペストリーを見る,태피스트리 보기,23 08 88 01 51 01 87 01 2F 01 20 00 3C 01 07 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=2,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0069,FIELD_TABLE,location_action_16bit_table,DATA/00090000.MDZ,00090000.MDT,table@0x29EF00,00090000,1,0x29EF3A,,C1 00 ED 00 A1 00 51 01 9D 00,タルを見る,통 보기,C5 02 20 00 3C 01 07 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=1,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0070,FIELD_TABLE,location_action_16bit_table,DATA/00030500.MDZ,00030500.MDT,table@0x2A7900,00030500,3,0x2A794E,,C7 00 A5 00 27 00 DE 00 C4 00 C9 00 A1 00 51 01 9D 00,ティーポットを見る,찻주전자 보기,AB 05 81 01 77 01 73 01 20 00 3C 01 07 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=1,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0071,FIELD_TABLE,location_action_16bit_table,DATA/00420100.MDZ,00420100.MDT,table@0x5D1700,00420100,4,0x5D176C,,C7 00 EB 00 EC 00 A8 00 E1 00,テラリウム,테라리움,85 01 22 01 2F 01 97 06,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=10,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0072,FIELD_TABLE,location_action_16bit_table,DATA/00450000.MDZ,00450000.MDT,table@0x74C500,00450000,13,0x74C620,,C7 00 EB 00 EC 00 A8 00 E1 00 20 00 BB 00 AF 00 ED 00 75 01,テラリウム スキル屋,테라리움 스킬점,85 01 22 01 2F 01 97 06 20 00 51 01 52 07 E0 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=2,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0073,FIELD_TABLE,location_action_16bit_table,DATA/00450000.MDZ,00450000.MDT,table@0x74C500,00450000,14,0x74C634,,C7 00 EB 00 EC 00 A8 00 E1 00 20 00 F3 01 5A 01 31 00,テラリウム 民家１,테라리움 민가 1,85 01 22 01 2F 01 97 06 20 00 7F 08 F8 00 20 00 31 00,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=2,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0074,FIELD_TABLE,location_action_16bit_table,DATA/00450000.MDZ,00450000.MDT,table@0x74C500,00450000,15,0x74C646,,C7 00 EB 00 EC 00 A8 00 E1 00 20 00 F3 01 5A 01 32 00,テラリウム 民家２,테라리움 민가 2,85 01 22 01 2F 01 97 06 20 00 7F 08 F8 00 20 00 32 00,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=2,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0075,FIELD_TABLE,location_action_16bit_table,DATA/00450000.MDZ,00450000.MDT,table@0x74C500,00450000,11,0x74C5FC,,C7 00 EB 00 EC 00 A8 00 E1 00 20 00 27 01 28 01 75 01,テラリウム 道具屋,테라리움 도구점,85 01 22 01 2F 01 97 06 20 00 1A 01 01 01 E0 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=2,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0076,FIELD_TABLE,location_action_16bit_table,DATA/00450000.MDZ,00450000.MDT,table@0x74C500,00450000,12,0x74C60E,,C7 00 EB 00 EC 00 A8 00 E1 00 20 00 1A 01 1B 01 75 01,テラリウム 魔法屋,테라리움 마법점,85 01 22 01 2F 01 97 06 20 00 31 01 98 08 E0 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=2,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0077,FIELD_TABLE,location_action_16bit_table,DATA/00362100.MDZ,00362100.MDT,table@0x728F80,00362100,2,0x729022,,C7 00 EA 00 C9 00 7D 00 30 01 9D 00,テントに入る,텐트 들어가기,B8 08 87 01 20 00 1D 01 5D 01 F8 00 07 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=1,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0078,FIELD_TABLE,location_action_16bit_table,DATA/00120000.MDZ,00120000.MDT,table@0x55F400,00120000,2,0x55F46E,,C7 00 EA 00 C9 00 80 00 1E 07 A1 00 62 00 63 00 9D 00,テントの幕をくぐる,텐트 막 통과,B8 08 87 01 20 00 10 08 20 00 C5 02 CC 05,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0079,FIELD_TABLE,location_action_16bit_table,DATA/00030100.MDZ,00030100.MDT,table@0x2D0A80,00030100,4,0x2D0AF8,,C7 00 27 00 D7 00 ED 00 A1 00 12 03 8B 00 9D 00,テーブルを調べる,테이블 조사,85 01 70 01 B9 03 20 00 80 01 45 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=1,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0080,FIELD_TABLE,location_action_16bit_table,DATA/00216100.MDZ,00216100.MDT,table@0x45A580,00216100,7,0x45A61C,,C9 00 EF 00 D6 00 A5 00 27 00 A1 00 51 01 9D 00,トロフィーを見る,트로피 보기,87 01 2B 01 88 01 20 00 3C 01 07 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=1,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0081,FIELD_TABLE,location_action_16bit_table,DATA/00214100.MDZ,00214100.MDT,table@0x3B1480,00214100,4,0x3B14F6,,CA 00 A4 00 A1 00 CF 00 C4 00 B1 00 6C 00 9D 00,ドアをノックする,문 두드리기,51 08 20 00 1C 01 80 07 2F 01 07 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=1,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0082,FIELD_TABLE,location_action_16bit_table,DATA/00030000.MDZ,00030000.MDT,table@0x90A400,00030000,1,0x90A466,,CA 00 A4 00 A1 00 AE 03 64 00 9D 00,ドアを開ける,문 열기,51 08 20 00 F5 03 07 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=25,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0083,FIELD_TABLE,location_action_16bit_table,DATA/00270400.MDZ,00270400.MDT,table@0x418D80,00270400,2,0x418DCE,,CA 00 EB 00 B1 00 7A 00 14 01 6C 00,ドラクと話す,도라크와 대화,1A 01 22 01 F6 00 63 01 20 00 15 01 89 04,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=1,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0084,FIELD_TABLE,location_action_16bit_table,DATA/00510100.MDZ,00510100.MDT,table@0x347E00,00510100,4,0x347E6E,,CF 00 A8 00 C7 00 A5 00 AD 00 56 02 E3 02 20 00 8D 05 B0 02 5E 01 5F 01,ノウティカ高原 壁面遺跡,노우티카 고원 벽면 유적,E8 06 68 01 E9 03 B5 04 20 00 00 01 B0 06 20 00 50 05 32 01 20 00 6A 01 11 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0085,FIELD_TABLE,location_action_16bit_table,DATA/00510000.MDZ,00510000.MDT,table@0x1F7400,00510000,2,0x1F7446,,CF 00 A8 00 C7 00 A5 00 AD 00 56 02 E3 02 20 00 12 01 6E 01 E3 02,ノウティカ高原 大草原,노우티카 고원 대초원,E8 06 68 01 E9 03 B5 04 20 00 00 01 B0 06 20 00 15 01 6A 02 B0 06,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0086,FIELD_TABLE,location_action_16bit_table,DATA/00510200.MDZ,00510200.MDT,table@0x4E6D00,00510200,4,0x4E6D6A,,CF 00 A8 00 C7 00 A5 00 AD 00 56 02 E3 02 20 00 2F 04 61 01 5F 01,ノウティカ高原 広場跡,노우티카 고원 광장 터,E8 06 68 01 E9 03 B5 04 20 00 00 01 B0 06 20 00 F5 05 75 01 20 00 F7 00,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0087,FIELD_TABLE,location_action_16bit_table,DATA/00330100.MDZ,00330100.MDT,table@0x461780,00330100,2,0x4617C0,,CF 00 A8 00 C7 00 A5 00 AD 00 56 02 E3 02 20 00 A4 06 FF 03 61 01,ノウティカ高原 採掘場,노우티카 고원 채굴장,E8 06 68 01 E9 03 B5 04 20 00 00 01 B0 06 20 00 B9 07 1D 06 75 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0088,FIELD_TABLE,location_action_16bit_table,DATA/00510000.MDZ,00510000.MDT,table@0x1F7400,00510000,0,0x1F7420,,CF 00 A8 00 C7 00 A5 00 AD 00 56 02 E3 02 20 00 6E 01 E3 02 80 00 11 04,ノウティカ高原 草原の穴,노우티카 고원 초원의 구멍,E8 06 68 01 E9 03 B5 04 20 00 00 01 B0 06 20 00 6A 02 B0 06 6F 01 20 00 01 01 35 08,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=2,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0089,FIELD_TABLE,location_action_16bit_table,DATA/00030000.MDZ,00030000.MDT,table@0x90A400,00030000,2,0x90A472,,D0 00 B9 00 B6 00 A1 00 58 01 9D 00,ハシゴを昇る,사다리 오르기,45 01 13 01 2F 01 20 00 62 01 2C 01 07 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=10,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0090,FIELD_TABLE,location_action_16bit_table,DATA/00030100.MDZ,00030100.MDT,table@0x2D0A80,00030100,6,0x2D0B16,,D0 00 B9 00 B6 00 A1 00 51 01 9D 00,ハシゴを見る,사다리 보기,45 01 13 01 2F 01 20 00 3C 01 07 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=5,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0091,FIELD_TABLE,location_action_16bit_table,DATA/00030000.MDZ,00030000.MDT,table@0x90A400,00030000,3,0x90A47E,,D0 00 B9 00 B6 00 A1 00 37 04 9C 00 9D 00,ハシゴを降りる,사다리 내리기,45 01 13 01 2F 01 20 00 0C 01 2F 01 07 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=11,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0092,FIELD_TABLE,location_action_16bit_table,DATA/00030800.MDZ,00030800.MDT,table@0x2B7D00,00030800,2,0x2B7D40,,D0 00 27 00 D7 00 A1 00 3A 01 9D 00,ハーブを取る,허브 얻기,8F 01 AF 03 20 00 C1 08 07 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=1,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0093,FIELD_TABLE,location_action_16bit_table,DATA/00330100.MDZ,00330100.MDT,table@0x461780,00330100,1,0x4617B4,,D1 00 B1 00 EB 00 80 00 47 03 A7 01,バクラの集落,바쿠라 촌락,3A 01 66 06 22 01 20 00 97 02 CA 07,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=15,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0094,FIELD_TABLE,location_action_16bit_table,DATA/00360000.MDZ,00360000.MDT,table@0x61B180,00360000,17,0x61B2EA,,D1 00 B1 00 EB 00 80 00 47 03 A7 01 20 00 BB 00 AF 00 ED 00 75 01,バクラの集落 スキル屋,바쿠라 촌락 스킬점,3A 01 66 06 22 01 20 00 97 02 CA 07 20 00 51 01 52 07 E0 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0095,FIELD_TABLE,location_action_16bit_table,DATA/00360000.MDZ,00360000.MDT,table@0x61B180,00360000,14,0x61B2B0,,D1 00 B1 00 EB 00 80 00 47 03 A7 01 20 00 8F 04 75 01,バクラの集落 宿屋,바쿠라 촌락 여관,3A 01 66 06 22 01 20 00 97 02 CA 07 20 00 61 01 D5 05,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=4,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0096,FIELD_TABLE,location_action_16bit_table,DATA/00360000.MDZ,00360000.MDT,table@0x61B180,00360000,20,0x61B320,,D1 00 B1 00 EB 00 80 00 47 03 A7 01 20 00 F3 01 5A 01 31 00,バクラの集落 民家１,바쿠라 촌락 민가 1,3A 01 66 06 22 01 20 00 97 02 CA 07 20 00 7F 08 F8 00 20 00 31 00,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0097,FIELD_TABLE,location_action_16bit_table,DATA/00360000.MDZ,00360000.MDT,table@0x61B180,00360000,21,0x61B334,,D1 00 B1 00 EB 00 80 00 47 03 A7 01 20 00 F3 01 5A 01 32 00,バクラの集落 民家２,바쿠라 촌락 민가 2,3A 01 66 06 22 01 20 00 97 02 CA 07 20 00 7F 08 F8 00 20 00 32 00,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=2,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0098,FIELD_TABLE,location_action_16bit_table,DATA/00360000.MDZ,00360000.MDT,table@0x61B180,00360000,15,0x61B2C2,,D1 00 B1 00 EB 00 80 00 47 03 A7 01 20 00 27 01 28 01 75 01,バクラの集落 道具屋,바쿠라 촌락 도구점,3A 01 66 06 22 01 20 00 97 02 CA 07 20 00 1A 01 01 01 E0 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0099,FIELD_TABLE,location_action_16bit_table,DATA/00360000.MDZ,00360000.MDT,table@0x61B180,00360000,16,0x61B2D6,,D1 00 B1 00 EB 00 80 00 47 03 A7 01 20 00 1A 01 1B 01 75 01,バクラの集落 魔法屋,바쿠라 촌락 마법점,3A 01 66 06 22 01 20 00 97 02 CA 07 20 00 31 01 98 08 E0 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0100,FIELD_TABLE,location_action_16bit_table,DATA/00330100.MDZ,00330100.MDT,table@0x461780,00330100,3,0x4617D6,,D1 00 B1 00 EB 00 27 00 EA 00 7A 02 5B 05 A0 05,バクラーン砂漠北,바클란 사막 북부,3A 01 D1 06 CB 07 20 00 45 01 10 08 20 00 D2 02 3F 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0101,FIELD_TABLE,location_action_16bit_table,DATA/00330300.MDZ,00330300.MDT,table@0x264E80,00330300,0,0x264EA0,,D1 00 B1 00 EB 00 27 00 EA 00 7A 02 5B 05 C5 02,バクラーン砂漠南,바클란 사막 남부,3A 01 D1 06 CB 07 20 00 45 01 10 08 20 00 B5 06 3F 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=4,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0102,FIELD_TABLE,location_action_16bit_table,DATA/00330100.MDZ,00330100.MDT,table@0x461780,00330100,0,0x4617A4,,D1 00 B1 00 EB 00 27 00 EA 00 7A 02 5B 05 C9 04,バクラーン砂漠西,바클란 사막 서부,3A 01 D1 06 CB 07 20 00 45 01 10 08 20 00 4A 01 3F 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=5,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0103,FIELD_TABLE,location_action_16bit_table,DATA/00390200.MDZ,00390200.MDT,table@0x726A00,00390200,0,0x726A38,,D1 00 B1 00 EB 00 5E 01 5F 01 20 00 12 01 73 01 80 00 73 02 2B 05,バクラ遺跡 大地の神殿,바쿠라유적 대지신전,3A 01 66 06 22 01 6A 01 11 01 20 00 15 01 82 01 55 01 77 01,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0104,FIELD_TABLE,location_action_16bit_table,DATA/00330200.MDZ,00330200.MDT,table@0x5A3D00,00330200,3,0x5A3D54,,D1 00 B1 00 EB 00 5E 01 5F 01 20 00 7A 02 80 00 58 04 27 01,バクラ遺跡 砂の参道,바쿠라유적 모래참배길,3A 01 66 06 22 01 6A 01 11 01 20 00 34 01 27 01 40 07 92 08 4C 06,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0105,FIELD_TABLE,location_action_16bit_table,DATA/00390000.MDZ,00390000.MDT,table@0x627F80,00390000,5,0x627FFC,,D1 00 B1 00 EB 00 5E 01 5F 01 20 00 7A 02 80 00 FE 04,バクラ遺跡 砂の谷,바쿠라유적 모래골,3A 01 66 06 22 01 6A 01 11 01 20 00 34 01 27 01 47 05,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0106,FIELD_TABLE,location_action_16bit_table,DATA/00390200.MDZ,00390200.MDT,table@0x726A00,00390200,7,0x726AA4,,D1 00 B1 00 EB 00 5E 01 5F 01 20 00 87 02 7C 00 9D 00 FE 04,バクラ遺跡 聖なる谷,바쿠라유적 성스런계곡,3A 01 66 06 22 01 6A 01 11 01 20 00 4C 01 51 01 29 01 FF 00 FF 04,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=2,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0107,FIELD_TABLE,location_action_16bit_table,DATA/00420000.MDZ,00420000.MDT,table@0x243000,00420000,3,0x24304E,,D1 00 27 00 BB 00 E7 02 20 00 AE 00 EB 00 BB 00 80 00 32 02,バース界 ガラスの森,버스계 유리 숲,3B 01 51 01 FF 00 20 00 6A 01 2F 01 20 00 26 07,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=3,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
FIELD_TABLE_0108,FIELD_TABLE,location_action_16bit_table,DATA/00420200.MDZ,00420200.MDT,table@0x56AE80,00420200,4,0x56AEE0,,D1 00 27 00 BB 00 E7 02 20 00 3C 02 85 00 F4 04 76 00 B5 01,バース界 滅び待つ庭,버스계 멸망을 기다리는 정원,3B 01 51 01 FF 00 20 00 40 08 1A 08 6D 01 20 00 07 01 13 01 2F 01 0F 01 20 00 7A 01 B0 06,,[],TRANSLATED,NO,16-bit logical-index field table; occurrences=4,"PROVEN: bounded table header, per-string glyph lengths, relative offsets, and all Disc 1 occurrences structurally validated."
