id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,canonical_jp_text,reference_glyph_status,reference_glyphs_used,image_glyph_status,image_glyphs_used
SCN_00120000_00740000_0049,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,48,0x00534734,0x0053472f,e0 f5 a0 e2 f0 98 7e 21 75 f2 a0 e2 f0 98 7e 46 08 7b f0 7e bb 9c 77 84 9b 08 9c c2 7e 21 9a c2 99 b4 9c 77 28 f3 9d 08 42 f1 82 c2 93 bf 79 9c 46 0d ff 00,"北の果てか、南の果てか…
分からないけど
なんか、とんでもない所に
行くんだろうな…","북쪽 끝인지, 남쪽 끝인지…
모르겠지만
어딘가 엄청난 곳으로
가는 거겠지…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":39,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":49,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"<G05A0>の果てか<G0001><G02C5>の果てか<G0026>
分からないけど
なんか<G0001>とんでもない<G0348>に
行くんだろうな<G0026>",SUPPORTED,"0001,0026,0348",SUPPORTED,"02C5,05A0"
SCN_00120000_00740000_0050,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,49,0x005347c2,0x005347bd,9b 79 93 bf 46 21 b4 8a 7e 8a 92 bb 08 b0 92 24 f0 c4 3a f0 cd b1 92 77 a0 9d 08 a4 95 7e 7e 95 98 92 bc 8a 98 46 0d ff 00,"どうだろ…、もしかしたら
またビアンカみたいのに
ひっかかってたりして…","글쎄… 어쩌면
또 비앙카 같은 여자한테
걸려든 걸지도 모르지…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"どうだろ<G0026><G0001>もしかしたら
またビアンカみたいのに
ひっかかってたりして<G0026>",SUPPORTED,"0001,0026",NONE,
SCN_00120000_00740000_0052,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,51,0x00534917,0x00534912,b5 f0 46 95 98 08 79 f2 9d 9b 79 8a 92 c2 93 ba 44 0d ff 00,"旅…って
急にどうしたんだよ？","여행이라니…
갑자기 무슨 일이야?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 06 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":6},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":17,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"旅<G0026>って
急にどうしたんだよ？",SUPPORTED,0026,NONE,
SCN_00120000_00740000_0053,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,52,0x005349c8,0x005349c3,90 be 99 21 7f f1 a0 c0 f0 9d 08 9c 9d 7f 75 95 92 c2 93 44 0d ff 00,"それで、目の前に
なにがあったんだ？","그래서, 눈앞에
뭐가 있었던 거야?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0b 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":11},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_12; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"それで<G0001><G01FF>の<G0170>に
なにがあったんだ？",SUPPORTED,"0001,0170,01FF",NONE,
SCN_00120000_00740000_0054,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,53,0x00534b1c,0x00534b17,8d a8 9e be 8b b5 9c 77 43 08 46 b0 88 7e 21 62 f0 9f f2 a0 32 f0 3a f0 e8 c5 7e bb 08 6e f3 77 99 80 92 9a 7e 44 0d ff 00,"ずぶぬれじゃない！
…まさか、大陸のメンディから
泳いできたとか？","흠뻑 젖었잖아!
…설마 대륙의 멘디에서
헤엄쳐 온 거야?",UNASSIGNED,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 20 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":32},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":28,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"ずぶぬれじゃない！
<G0026>まさか<G0001>大<G02EF>のメンディから
<G038E>いできたとか？",SUPPORTED,"0001,0026",SUPPORTED,"02EF,038E"
SCN_00120000_00740000_0056,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,55,0x00534ce6,0x00534ce1,95 92 82 43 21 86 a0 43 f4 9d 77 bd a0 a1 08 bd f4 84 9c 77 6b f2 dc f2 a2 95 7e bc 9f 08 b4 f0 7f 9c 77 b4 f0 bc f2 bc 9c c2 98 88 43 0d ff 00,"ったく！、この港にいるのは
情けない連中ばっかりね
船がない船乗りなんてさ！","정말이지! 이 항구에 있는 건
한심한 녀석들뿐이네
배도 없는 선원이라니 말이야!",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":29,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":45,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"ったく！<G0001>この<G0433>にいるのは
<G04AD>けない連中ばっかりね
船がない船乗りなんてさ！",SUPPORTED,"0001,04AD",SUPPORTED,0433
SCN_00120000_00740000_0057,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,56,0x00534e96,0x00534e91,7d 8b 88 c2 21 75 95 94 9d 08 98 f5 b0 be bd e7 3a f0 e9 7f 75 bd 8f 0d ff 00,"おじさん、あっちに
泊まれるテントがあるよ","아저씨, 저쪽에
묵을 수 있는 텐트가 있어.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"おじさん<G0001>あっちに
<G0558>まれるテントがある<G006F>",SUPPORTED,"0001,006F,0558",NONE,
SCN_00120000_00740000_0059,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,58,0x0053501f,0x0053501a,e9 21 f0 d1 b1 f0 9d 42 f1 95 98 b1 9c ba 08 8c 87 77 ac f4 c1 f5 7f a1 f0 bb be bd 8f 43 08 bb f0 7b f0 cd f0 73 f0 9d 9c bd 7e b4 ba 44 0d ff 00,"トバク場に行ってみなよ
すごい勝負が見られるよ！
気分転換になるかもよ？","도박장에 가 봐
대단한 승부를 볼 수 있어!
기분 전환이 될지도 몰라.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":30,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":46,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"トバク場に行ってみなよ
すごい勝負が見られる<G006F>！
気分転<G0123>になるかもよ？",SUPPORTED,"006F,0123",NONE,
SCN_00120000_00740000_0060,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,59,0x00535305,0x00535300,75 a0 91 f4 5b f0 a0 e1 f0 77 e7 3a f0 e9 95 98 08 e9 21 f0 d1 b1 f0 ba 9f 44 0d ff 00,"あの趣味の悪いテントって
トバク場よね？","저 취향 나쁜 텐트 말이지?
도박장 맞지?",UNASSIGNED,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 21 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":33},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"あの<G0481>味の悪いテントって
トバク場よね？",NONE,,SUPPORTED,0481
SCN_00120000_00740000_0061,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,60,0x0053538b,0x00535386,a7 45 c2 46 21 9c c2 7e ec f1 95 98 90 79 9c 08 2e f4 77 5c f0 8b b5 9c 77 08 e1 e2 a0 e9 21 f0 d1 b1 f0 8b b5 08 9c 77 95 98 c0 84 44 0d ff 00,"ふ〜ん…、なんか知ってそうな
言い方じゃない
タダのトバク場じゃ
ないってわけ？","흐음… 뭔가 알고 있는 듯한
말투인데
그냥 도박장은
아니라는 거야?",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":15,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":37,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":45,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"ふ〜ん<G0026><G0001>なんか知ってそうな
<G041E>い方じゃない
タダのトバク場じゃ
ないってわけ？",SUPPORTED,"0001,0026,041E",NONE,
SCN_00120000_00740000_0062,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,61,0x005353f8,0x005353f3,9c c2 93 95 98 77 77 ba 43 08 c4 3d f0 26 f0 c5 eb a0 2e f0 d9 c9 e4 e9 c1 08 8a f0 bc 89 f1 88 9c 80 b5 41 0d ff 00,"なんだっていいよ！
アルフィナのポシェットを
取り返さなきゃ！","뭐든 상관없어!
알피나의 파우치를
되찾아야 해!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 07 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":7},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"なんだっていいよ！
アルフィナのポシェットを
取り<G0209>さなきゃ<G0021>",SUPPORTED,"0021,0209",NONE,
SCN_00120000_00740000_0063,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,62,0x0053576d,0x00535768,4d f4 42 f1 82 9a 86 bf 88 43 08 8b 77 88 c2 b4 08 df f0 82 42 f1 95 92 5c f0 7f 77 77 8f 43 0d ff 00,"あ行くところさ！
じいさんも
早く行った方がいいよ！","아, 가는 중이야!
영감님도
얼른 가는 게 좋아!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 03 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":3},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_04; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"<G043D>行くところさ！
じいさんも
早く行った方がいい<G006F>！",SUPPORTED,"006F,043D",NONE,
SCN_00120000_00740000_0064,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,63,0x005357eb,0x005357e6,90 95 7e 46 08 8b 77 88 c2 b4 21 24 f0 c4 3a f0 cd a0 08 c6 cd d7 2f f0 9d 46 0d ff 00,"そっか…
じいさんも、ビアンカの
イカサマに…","그렇구나…
영감님도 비앙카의
사기에…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":4,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"そっか<G0026>
じいさんも<G0001>ビアンカの
イカサマに<G0026>",SUPPORTED,"0001,0026",NONE,
SCN_00120000_00740000_0065,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,64,0x005358c7,0x005358c2,c6 cd d7 2f f0 93 b4 c2 9c 43 08 93 84 9b 21 80 f3 7e 5c f0 6b f0 7f 75 bd a1 8d 46 08 c4 3f f0 3a f0 df 9d a1 08 90 be 7f a1 f0 7b 98 bd c2 93 21 92 a8 c2 46 0d ff 00,"イカサマだもんな！
だけど、何か方法があるはず…
アロンソには
それが見えてるんだ、たぶん…","사기였던 거구나!
하지만 분명 방법이 있을 거야…
알론소에게는
그게 보이는 거겠지, 아마…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0b 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":11},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":28,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":37,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":53,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_12; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"イカサマだもんな！
だけど<G0001>何か方法があるはず<G0026>
アロンソには
それが見えてるんだ<G0001>たぶん<G0026>",SUPPORTED,"0001,0026",NONE,
SCN_00120000_00740000_0066,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,65,0x00535a9d,0x00535a98,90 79 77 79 86 9a 43 08 ea f2 d6 f3 21 b4 f0 b4 21 27 f0 3f f0 47 e3 b4 08 8a f0 bc 89 f1 8e 92 8a 43 0d ff 00,"そういうこと！
結局、船も、ブローチも
取り返せたし！","그런 거지!
결국 배도 브로치도
되찾았잖아!",UNASSIGNED,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 1f 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":31},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":34,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_06; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"そういうこと！
結局<G0001>船も<G0001>ブローチも
取り<G0209>せたし！",SUPPORTED,"0001,0209",NONE,
SCN_00120000_00740000_0067,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,66,0x00535f65,0x00535f60,a1 a1 46 08 b6 95 a3 bc 21 8a 96 84 9d a1 08 80 a5 8a 77 c2 93 9c 08 30 f0 3b f0 3a f0 e2 a1 46 0d ff 00,"はは…
やっぱり、しつけには
きびしいんだな
ミランダは…","하하…
역시 훈육에는
엄격하구나
미란다는…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":3,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":32,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"はは<G0026>
やっ<G0083>り<G0001>しつけには
きびしいんだな
ミランダは<G0026>",SUPPORTED,"0001,0026,0083",NONE,
SCN_00120000_00740000_0068,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,67,0x00536255,0x00536250,8c 87 77 53 f3 3d f4 44 08 90 c2 9c 29 f0 3a f0 9c 35 f0 e5 08 77 92 95 84 46 44 0d ff 00,"すごい格好？
そんなヘンなヤツ
いたっけ…？","꼴이 대단하다고?
그런 이상한 녀석이
있었나…?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0b 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":11},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_12; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"すごい<G0373>好？
そんなヘンなヤツ
いたっけ<G0026>？",SUPPORTED,"0026,0373",NONE,
SCN_00120000_00740000_0070,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,69,0x0053635e,0x00536359,79 85 7a e4 41 0d ff 00,うげぇッ！,우웩!,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 07 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":7},{""offset"":5,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,うげ<G005A>ッ<G0021>,SUPPORTED,"0021,005A",NONE,
SCN_00120000_00740000_0071,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,70,0x0053639c,0x00536397,82 95 46 43 08 4d f0 22 f3 21 9a 98 96 b4 9c 82 08 cf f3 bf 8a 77 21 f5 2c f5 c1 46 43 0d ff 00,"くっ…！
一瞬、とてつもなく
恐ろしい思像を…！","큭…!
순간 엄청나게
무서운 상상을…!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 05 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":5},{""offset"":4,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":29,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_06; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"くっ<G0026>！
一<G0342><G0001>とてつもなく
恐ろしい<G04E1><G04EC>を<G0026>！",SUPPORTED,"0001,0026,04E1,04EC",SUPPORTED,0342
SCN_00120000_00740000_0073,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,72,0x00536c7c,0x00536c77,75 21 77 b6 46 08 75 77 96 a0 41 f1 85 77 f0 c1 08 94 f3 88 f5 8a 9a 86 79 9a a1 f1 95 98 46 08 b0 92 41 f1 85 bb be 92 bb 21 4e f4 bd 8a 88 43 0d ff 00,"あ、いや…
あいつの逃げ道を
確認しとこうと思って…
また逃げられたら、困るしさ！","아, 아니…
그 녀석의 도주로를
확인해 두려고 했어…
또 도망치면 곤란하잖아!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":48,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"あ<G0001>いや<G0026>
あいつの逃げ道を
<G03B4><G0548>しとこうと思って<G0026>
また逃げられたら<G0001><G043E>るしさ！",SUPPORTED,"0001,0026,03B4,043E,0548",NONE,
