type,sample_id,cue_id,speaker,korean,duration_ms,fade_hold_ms,fade_out_ms,context,enabled,confidence,notes
battle_voice,4220,0x94;0x95;0x96;0x98;0x99;0x9F,ミランダ,뭔지 알겠어? 시험해봐!,2987,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4222,0x95;0x96;0x98;0x99;0x9F,ミランダ,뭔지 알 것 같아? 시험해봐!,4181,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4224,0x89;0x8A;0x8B;0x8C;0x8D;0x8E;0x8F;0x90;0x91;0x92;0x93;0x9E;0xA2;0xA3,ミランダ,호오! 대단한걸!,2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4226,0x89;0x8A;0x8B;0x8C;0x8D;0x8E;0x8F;0x90;0x91;0x92;0x93;0x94;0x9E;0xA2;0xA3,ミランダ,호이! 대단하지!,2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4228,0xC8,ミランダ,이 라이프는 이렇게 쓰는 거야!,2987,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4230,0x65;0x66;0x67;0x68;0x69;0x6A;0x6B;0x6C;0x6D;0x6E;0x6F;0x70;0x71;0x72;0x73;0x74;0x75;0x76;0x77;0x7C;0x7D;0x7E;0x7F;0x80;0x81;0xA0;0xA1,ミランダ,골렘이 효과가 있는 것 같아!,3285,400,350,battle_actor_class_2;battle_special_skill:<D4F2>双<ACF2>り;battle_special_skill:地竜閃,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4232,0x65;0x66;0x67;0x68;0x69;0x6A;0x6B;0x6C;0x6D;0x6E;0x6F;0x70;0x71;0x72;0x73;0x74;0x75;0x76;0x77;0x7C;0x7D;0x7E;0x7F;0x80;0x81;0xA0,ミランダ,이제 듣는 거지?,2987,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4234,0x82;0x83;0x84;0x85;0x86;0x87;0x88;0x9A;0x9B;0x9C;0x9D,ミランダ,아! 이런 것도 재미있겠네!,3733,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4236,0x82;0x83;0x84;0x85;0x86;0x87;0x88;0x9A;0x9B;0x9C;0x9D,ミランダ,"아, 이런 것도 재미있을지도!",3285,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4238,0x78;0x79;0x7A;0x7B,ミランダ,이봐! 멋대로 죽지 마!,2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4240,0x78;0x79;0x7A;0x7B,ミランダ,"오라! 정신 차려, 죽지 말라고!",2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4242,0x01,ミランダ,쾅!,2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4244,0x01,ミランダ,으아아아아아아아아아아!,2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4246,0x02,ミランダ,간다! 뱅 스트라이크!,3136,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4248,0x02,ミランダ,뱅 스트라이크!,2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4250,0x0B,ミランダ,굿 어 딩!,2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4252,0x0B,ミランダ,그라긴!,2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4254,0x16,ミランダ,샤키아!,2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4256,0x20,ミランダ,"카데의 나이프, 가볍게 찌른다!",2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4258,0x1A;0x1B;0x1C,ミランダ,"네, 회복!",2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4260,0x1A;0x1B;0x1C,ミランダ,"네, 회복됐어!",2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4262,0xD3;0xD4;0xD5,ミランダ,"자, 정신 차려!",2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4264,0xD3;0xD4;0xD5,ミランダ,"자, 정신 차려!",2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4266,0x1D;0x1E;0xA1,ミランダ,"잠깐, 다들 왜 아무것도 안 하는 거야?",2987,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4268,0x1D,ミランダ,"자자, 여러분! 왜 그렇게 늘어져 있어?",3285,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4270,0x1E,ミランダ,"잠깐, 다들 왜 그렇게 풀이 죽었어?",2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4272,0x13,ミランダ,이봐! 눈치채지 마!,2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4274,0x13,ミランダ,"네, 눈치채지 마세요!",2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4276,0xC9,ミランダ,하! 웃는 얼굴로 다시 해보자고!,2987,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4278,0xCA,ミランダ,"너희들, 대체 뭘 하고 있는 거야?",3285,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4280,0xCB,ミランダ,"아아, 귀찮아! 왜 이렇게 우르르 나오는 거야!",4032,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4282,0xCC,ミランダ,상대해 봐야 소용없어. 얼른 가자!,2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4284,0xCD,ミランダ,쳇! 방금 건 페인트였다고!,3584,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4286,0xCF,ミランダ,조금만 빼줘!,2837,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4288,0xD0,ミランダ,"유키, 어디 있어? 엔지스터, 유키, 유키!",13440,400,350,battle_actor_class_2,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4290,0x94;0x95;0x96;0x98;0x99;0x9F,アルオンソ,너도 운이 없구나! 하하하하!,4181,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4292,0x89;0x8A;0x8B;0x8C;0x8D;0x8E;0x8F;0x90;0x91;0x92;0x93;0x9E;0xA2;0xA3,アルオンソ,조커를 넘겨주지!,2837,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4294,0x65;0x66;0x67;0x68;0x69;0x6A;0x6B;0x6C;0x6D;0x6E;0x6F;0x70;0x71;0x72;0x73;0x74;0x75;0x76;0x77;0x7C;0x7D;0x7E;0x7F;0x80;0x81;0xA0;0xA1,アルオンソ,좋아! 이 녀석을 쓸 때다!,2837,400,350,battle_actor_class_3;battle_special_skill:スラストクラッシュ;battle_special_skill:ランサースマッシュ,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4296,0x82;0x83;0x84;0x85;0x86;0x87;0x88;0x9A;0x9B;0x9C;0x9D,アルオンソ,이런 방법도 나쁘지 않지!,2837,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4298,0x78;0x79;0x7A;0x7B,アルオンソ,좋아! 이걸로도 닿겠어!,2837,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4300,0x01,アルオンソ,쾅!,2837,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4302,0x02,アルオンソ,결국 이렇게 되는 건가!,2987,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4304,0x0B,アルオンソ,안전한… 이건 아니겠네!,2837,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4306,0x16,アルオンソ,아까는…,2837,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4308,0x20,アルオンソ,휘이익!,2837,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4310,0x1A;0x1B;0x1C,アルオンソ,그렇게 쉽게 쓰러질 것 같으냐!,2837,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4312,0xD3;0xD4;0xD5,アルオンソ,너무 무리하지 마!,2837,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4314,0x1D;0x1E;0xA1,アルオンソ,뭐야! 꽤 괜찮아 보이는데!,2837,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4316,0x13,アルオンソ,공격만 해서는 소용이 없으니까!,2837,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4318,0xC9,アルオンソ,퍼펙트! 사인을 받고 싶은 사람은 줄을 서!,4480,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4320,0xCA,アルオンソ,"이런, 또 내 보물이…",4032,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4322,0xCB,アルオンソ,후우우우우우…,5376,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4324,0xCC,アルオンソ,흥! 이게 바로 프로의 솜씨라는 거다!,2837,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4326,0xCD,アルオンソ,그래야지!,2837,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4328,0xCF,アルオンソ,미토메나이? 놓쳐버렸군!,2837,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4330,0xD0,アルオンソ,"아아, 이게 무슨 일이야? 이런 꼴로는… 안 돼! 아아, 기다려줘! 미리암!",17621,400,350,battle_actor_class_3,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4332,0x89;0x8A;0x8B;0x8C;0x8D;0x8E;0x8F;0x90;0x91;0x92;0x93;0x94;0x95;0x96;0x98;0x99;0x9E;0x9F;0xA2;0xA3,ウル,비밀 병기! 받아라!,2837,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4334,0x01;0x02;0x03;0x05;0x06;0x0B;0x0C;0x16;0x17;0x20;0x21;0x22;0x23;0x24;0x89;0x8A;0x8B;0x8C;0x8D;0x8E;0x8F;0x90;0x91;0x92;0x93;0x94;0x9E;0xA2;0xA3,ウル,이래도 받아라!,2837,400,350,battle_actor_class_4;battle_special_skill:<35F2>法師;battle_special_skill:ウル・ダイナマイト;battle_special_skill:熱血大魔球;battle_special_skill:紅蓮華,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4336,0x65;0x66;0x67;0x68;0x69;0x6A;0x6B;0x6C;0x6D;0x6E;0x6F;0x70;0x71;0x72;0x73;0x74;0x75;0x76;0x77;0x7C;0x7D;0x7E;0x7F;0x80;0x81;0x82;0x83;0x84;0x85;0x86;0x87;0x88;0xA0;0xA1,ウル,이 녀석 차례다!,2837,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4338,0x71;0x72;0x73;0x74;0x75;0x76;0x77;0x7C;0x7D;0x7E;0x7F;0x80;0x81;0x82;0x83;0x84;0x85;0x86;0x87;0x88;0x9A;0x9B;0x9C;0x9D,ウル,마구마구 써주마!,2837,400,350,battle_actor_class_4;battle_special_skill:大<6CF4>輪;battle_special_skill:岩石<39F4>き;battle_special_skill:熱血魔球;battle_special_skill:衝波,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4340,0x78;0x79;0x7A;0x7B,ウル,좋아! 이걸로 부활이다!,2837,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4342,0x01,ウル,쾅!,3883,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4344,0x02,ウル,뱅 스트라이크!,4629,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4346,0x05,ウル,헤헤헤헤헤헤…,4181,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4348,0x03,ウル,헬 버너!,4032,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4350,0x06,ウル,핫! 쌓아 올려주마!,3883,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4352,0x07,ウル,내 분노를… 뼈저리게 느껴라!,5227,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4354,0x04,ウル,뱅 블레이즈!,5077,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4356,0x09,ウル,핫! 하늘이 떨어진다! 받아라! 브라이드!,6571,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4358,0x08,ウル,쳇! 이걸로 끝이다! 헤븐 게이트!,5376,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4360,0x0B,ウル,오리아! 그라긴!,4181,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4362,0x0C,ウル,그랑죠!,2837,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4364,0x0D,ウル,이건 네게 꼭 필요할 거다!,5376,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4366,0x0F,ウル,"와, 잘 먹겠습니다!",4032,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4368,0x16,ウル,샤키아!,4480,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4370,0x17,ウル,흥! 더럽힐 수 있다면 어디 한번 더럽혀 봐!,5227,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4372,0x18,ウル,"쳇, 상대해 주마!",4629,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4374,0x19,ウル,평생 그렇게나 해라! 데브리스!,5227,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4376,0x20,ウル,휘이익!,4032,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4378,0x21,ウル,휴! 슬래시!,4181,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4380,0x23,ウル,라이거!,3733,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4382,0x22,ウル,"헤헤, 오늘 날씨는 아주 좋군!",6720,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4384,0x24,ウル,라이담!,3584,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4386,0x25,ウル,쳇! 귀찮은 불똥이 튀어도 난 모른다!,5973,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4388,0x26,ウル,으아아아아아아아아아!,7168,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4390,0x1A;0x1B;0x1C,ウル,이런 상처를 입다니!,4181,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4392,0xD3;0xD4;0xD5,ウル,지금 고쳐줄 테니까!,3733,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4394,0x10;0x11,ウル,"으악! 우에엑, 꽤 힘들었군!",5227,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4396,0xD1;0xD2,ウル,"쳇! 그렇게 도망치기나 하다니, 한심하군!",5077,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4398,0x1D;0x1E;0xA1,ウル,흥! 내가 한꺼번에 처리해주마!,4629,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4400,0x29,ウル,"흥, TV에 마법을 쓰기엔 아깝군!",4928,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4402,0x28,ウル,흥! 똑바로 달려보시지!,4480,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4404,0x1F,ウル,흙처럼 잠들어라!,4331,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4406,0x0E,ウル,아아아! 이젠 정말 틀렸군!,5973,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4408,0x15,ウル,"핫, 마그네이드다!",4032,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4410,0x2A,ウル,흥! 단번에 끝내주마!,3883,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4412,0x14,ウル,"좋아, 이걸로 무적이다!",4032,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4414,0x0A,ウル,흥! 기합을 넣어!,5077,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4416,0x27,ウル,단숨에 가속해주마!,4032,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4418,0x13,ウル,좋아! 강철의 몸이다!,5376,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4420,0x12,ウル,"이봐, 언제까지 자고 있을 거야!",4629,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4422,0xC9,ウル,좋았어! 낙승이다! 여유만만하군!,3584,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4424,0xCA,ウル,흥! 몇 번이고 다시 일어설 수 있다!,2837,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4426,0xCB,ウル,"하아, 하아… 정말 지쳤다. 돌아가서 밥 먹자!",6571,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4428,0xCC,ウル,내 발을 따라올 수 있을 것 같아?,2837,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
battle_voice,4430,0xCD,ウル,"쳇, 쇼크를 날려!",2837,400,350,battle_actor_class_4,0,AUTO_TRANSLATED_REVIEW,Subtitle_Show(sample_id) lookup; requires TRANSLATED_APPROVED after audio and Korean review.
